# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Oct 27 11:45:38 AEST 2020 [seed=1603763128707]
# keywords: discretized_branch_rates
state	joint	prior	likelihood	WPN_cognates_2020-10-12.treeModel.rootHeight	WPN_phonotactics_2020-10-12.treeModel.rootHeight	WPN_cognates_2020-10-12.treeLength	WPN_phonotactics_2020-10-12.treeLength	tmrca(WPN_cognates_2020-10-12.KanyaraMantharta)	tmrca(WPN_cognates_2020-10-12.Kartu)	tmrca(WPN_cognates_2020-10-12.Marrngu)	tmrca(WPN_cognates_2020-10-12.Ngayarta)	tmrca(WPN_cognates_2020-10-12.NgumpinYapa)	tmrca(WPN_cognates_2020-10-12.SouthWest)	tmrca(WPN_cognates_2020-10-12.ThuraYura)	tmrca(WPN_cognates_2020-10-12.Wati)	tmrca(WPN_phonotactics_2020-10-12.KanyaraMantharta)	tmrca(WPN_phonotactics_2020-10-12.Kartu)	tmrca(WPN_phonotactics_2020-10-12.Marrngu)	tmrca(WPN_phonotactics_2020-10-12.Ngayarta)	tmrca(WPN_phonotactics_2020-10-12.NgumpinYapa)	tmrca(WPN_phonotactics_2020-10-12.SouthWest)	tmrca(WPN_phonotactics_2020-10-12.ThuraYura)	tmrca(WPN_phonotactics_2020-10-12.Wati)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	bcov.alpha.2	bcov.s.2	frequencies.21	frequencies.22	hfrequencies.21	hfrequencies.22	alpha	WPN_cognates_2020-10-12.ucld.mean	WPN_cognates_2020-10-12.ucld.stdev	biphone_binary_2020-10-12.ucld.mean	biphone_binary_2020-10-12.ucld.stdev	WPN_cognates_2020-10-12.meanRate	WPN_cognates_2020-10-12.coefficientOfVariation	WPN_cognates_2020-10-12.covariance	biphone_binary_2020-10-12.meanRate	biphone_binary_2020-10-12.coefficientOfVariation	biphone_binary_2020-10-12.covariance	WPN_cognates_2020-10-12.treeLikelihood	biphone_binary_2020-10-12.treeLikelihood	WPN_cognates_2020-10-12.branchRates	biphone_binary_2020-10-12.branchRates	WPN_cognates_2020-10-12.speciation	WPN_phonotactics_2020-10-12.speciation
740000	-22106.59079350182	-1428.734335675736	-20677.85645782608	6120.937335737173	6841.302798199901	87262.95348220006	113779.44991670316	1413.4559109423035	2665.0142775818913	1622.2069421212932	3291.1959535293995	2861.8813392736556	605.5236611640988	1823.4174858477822	3733.0440387619155	3302.504856130747	4539.150089425396	2684.128543868972	4171.974645679601	2799.610291704326	1835.0011317908525	2908.875333804322	3049.620875028487	6.075019262273729E-4	0.0	0.537	0.366692714005976	0.14354419435727211	0.9013152503583536	0.09868474964164603	0.5	0.5	0.0031794644619476914	0.1329755740963062	0.6495223276947109	0.35047767230529075	0.5	0.5	0.2660699581941878	9.806015733896802E-5	1.5463695108658212E-4	6.137308249362605E-5	8.83395641730742E-5	6.484219131439755E-5	1.2507213612158037	0.05393098163268596	4.096930863913812E-5	1.1480044359403134	0.3715040980300115	-11073.559282134482	-4681.541310047135	-383.0738674778016	-383.0738674778016	-370.08119736553374	-379.74614674524156
750000	-22119.49387655714	-1428.0450182995305	-20691.44885825761	5998.741583779535	6887.973794589856	94805.6135304238	117096.52493520589	1524.8360038981193	2400.9359769556227	1630.9371885442995	4165.498566863712	4050.4470764178122	900.5100837726166	2554.750974686279	3778.388920659511	3825.354284812141	4695.979861504862	2768.4706137140183	3871.8429613078806	2596.8968925340378	2537.795251369275	2838.3882934118456	3042.725168470024	5.968260709683045E-4	0.0	0.537	0.30109225585106175	0.1744936261792814	0.8962674415680666	0.10373255843193314	0.5	0.5	0.004006706731602406	0.16252804155536932	0.6566443748751264	0.3433556251248752	0.5	0.5	0.34734011374291307	9.257497273834794E-5	1.3531721312177132E-4	6.481818332817343E-5	8.768557477563793E-5	6.406769367975403E-5	1.1795634283397467	0.0017237090690436336	4.083886021329891E-5	1.3752262526684542	0.07015845444804081	-11075.11161050724	-4671.429710994434	-383.0738674778016	-383.0738674778016	-372.7720893072176	-381.31725984650745
760000	-22144.654902917933	-1425.9713868038227	-20718.68351611411	5121.487482739136	6928.121376406646	84666.09804341376	116526.96081187611	1518.370699847875	2596.0755904802104	1504.0950700657918	3607.6445599293556	3602.383285026447	877.8558021148517	2218.5105497281643	3214.1535035599068	3492.1104755832944	4517.366640148313	2935.3305554185645	4327.884056153966	2822.1280109568233	2169.177935310311	2838.0544394186422	3074.043923393679	6.637828505232615E-4	0.0	0.537	0.35183706723243313	0.15226673320005993	0.9010802102144762	0.09891978978552363	0.5	0.5	0.0071438820381652494	0.2481002834609388	0.6560501603954493	0.34394983960455244	0.5	0.5	0.33790439860905874	9.959176910046859E-5	1.5661400997088413E-4	6.2416753303274E-5	8.87102345972339E-5	6.921854400813307E-5	1.2456668127923693	0.002020683440672898	3.8820457387476314E-5	1.3870915551433847	0.03949770443886793	-11068.348347224393	-4694.268774125739	-383.0738674778016	-383.0738674778016	-367.9179779014275	-382.2248933509349
770000	-22133.79966369047	-1438.5729765313874	-20695.226687159084	5922.489107281183	6893.934603942923	96871.22952753543	119749.66604624361	1785.474838092018	1974.1587917052314	1264.622538333765	4335.066794110912	4062.552725367333	1582.5807409731658	2576.6326903215668	3490.1909851213645	3786.7546132699977	4805.571812523142	2821.1431191031966	4298.114970560136	2555.7777260158828	2480.8670058556013	3079.251415089865	3048.4410460157633	4.033158393851614E-4	0.0	0.537	0.3558706036157679	0.17008692886256832	0.8976631220312605	0.10233687796873923	0.5	0.5	0.0020748201454894983	0.1356707214773789	0.6586580751350121	0.3413419248649896	0.5	0.5	0.27753078567012285	8.178562190086921E-5	1.1317807488081076E-4	8.633401206939155E-5	1.53389295771414E-4	6.042095654599685E-5	1.0940259572619113	0.04979304330040856	5.121459784123181E-5	1.6696662185055124	0.012496452361031437	-11078.90680159689	-4676.753308071952	-383.0738674778016	-383.0738674778016	-377.6024683433486	-382.5957537797166
780000	-22099.417452069363	-1430.4714703456652	-20668.945981723697	5924.0843639181585	6950.631348358285	101561.31713691974	121054.94511089308	1662.2695064740046	2917.153574585022	1953.4927434160938	4454.208241471972	3939.140144107331	1686.5888100748589	2225.5177021622258	3725.4285432385536	4045.063884628956	4925.52255312913	2867.71240296444	4152.250902798847	3049.2063038259953	2520.2128944686165	3112.7646677696957	3073.2413582847207	5.251567585843925E-4	0.0	0.537	0.3681337357171627	0.15257907271316828	0.9018399978590893	0.09816000214091054	0.5	0.5	0.004829152466527772	0.1522365539005651	0.6577694251120034	0.3422305748879981	0.5	0.5	0.2952511724595036	8.237740787281243E-5	1.2350225109935647E-4	6.877200598684775E-5	1.249625748821513E-4	5.66989306217762E-5	1.2167116073819377	-0.005063837454242388	3.852155137937595E-5	1.6664336923574279	-0.02300141462542842	-11079.165141558207	-4675.054187063662	-383.0738674778016	-383.0738674778016	-375.4034153045227	-382.0028322033521
790000	-22115.30821680401	-1437.1805993158107	-20678.127617488197	6877.122925523457	6898.625453589892	109775.09174973726	122924.01277346534	1700.053593907446	2905.2982763826444	2964.9713434284763	5171.414942917523	4116.244475362888	1664.390115960599	2180.1061343946735	4924.642646111846	4058.0942293925805	4554.409015601897	2878.043539296806	3905.901155978926	2435.4703119679625	2401.424637266869	3317.432058920534	3086.418675896499	4.5519365590841895E-4	0.0	0.537	0.3644034984311784	0.12895889856514794	0.9038008388904706	0.09619916110952939	0.5	0.5	0.004386950048233308	0.16052699000963802	0.6755808629951847	0.3244191370048166	0.5	0.5	0.31131256516749367	7.330020566965796E-5	1.0083817624485428E-4	6.9384277074257E-5	1.0203234322364786E-4	5.06055576940697E-5	1.1550659334887994	-0.06681580577753976	4.3065268402162876E-5	1.2086731484450965	0.2619496156303794	-11079.250124275615	-4673.555722589265	-383.0738674778016	-383.0738674778016	-379.86677717988977	-382.2557143456046
800000	-22127.3375037719	-1431.1924971940518	-20696.145006577848	6221.440292082347	6828.829218596398	104003.70246289676	115878.05362396014	1482.6501276145302	2069.381858361353	1775.2383715871315	4706.214531928135	4262.047220696155	2209.12674337568	1812.1093504152827	3184.864043973942	2958.0232126341116	4691.787204213702	2932.7741491120933	3865.5753154427694	2836.495691021458	2300.648901535045	3430.3379460139995	3049.123602320401	5.305067645361178E-4	0.0	0.537	0.3464540672296123	0.16005987571893115	0.9005844243848338	0.09941557561516604	0.5	0.5	9.804830028870073E-5	0.16388941574278276	0.6654263773937367	0.33457362260626466	0.5	0.5	0.30205277485763804	8.420850049536757E-5	1.0595972968567318E-4	6.69542889612899E-5	1.3053318650779744E-4	5.509902268768478E-5	1.076817529788497	0.005075221525227675	3.919702095892023E-5	1.3112722076400949	-0.034479285815729135	-11079.102067477286	-4677.925915163595	-383.0738674778016	-383.0738674778016	-376.8002648724674	-379.8014268855057
810000	-22139.130041861357	-1437.245881587048	-20701.88416027431	6767.275954492562	6948.5040165631135	107277.62885497484	112903.62149430688	1300.4124316155235	2794.7840485055876	1538.6723135005932	4384.303483682388	4091.8455915452823	2480.2477185376956	2552.1233626546036	4236.453829187917	2865.923035638544	4445.047308658672	3003.1933846165216	3896.025975438475	2919.0701983041877	2477.2756116273194	3339.8576059578136	3049.3300814958475	4.783716181398336E-4	0.0	0.537	0.31445494262271245	0.16288808925982018	0.9011569848497601	0.09884301515023977	0.5	0.5	6.852458999511165E-5	0.14290884724194458	0.6633640841574251	0.33663591584257613	0.5	0.5	0.32900139003138384	7.721424042338419E-5	1.0485237739094855E-4	7.715949377147793E-5	1.6752896933364678E-4	5.126056427877943E-5	1.130522028223764	0.06942074747635019	4.654422139425382E-5	1.309033554390296	0.09866884338241853	-11084.561912956677	-4672.940033617617	-383.0738674778016	-383.0738674778016	-378.40409843998316	-379.5061514661343
820000	-22127.35054329982	-1431.0225195570442	-20696.328023742775	6658.890238985618	6995.225792878819	96099.09956871904	111748.96178041789	1262.7855805464262	2220.355181009981	1050.7993628276333	3791.755494524206	3704.445835707403	3067.3865443145664	1554.3511897699414	3651.986791884664	3245.0846288168186	4372.014496402044	2664.52170096807	3654.787142220267	2597.7645958348817	2068.4439205959625	3459.964157686281	3014.656415906823	5.054849408002422E-4	0.0	0.537	0.4190219665286182	0.1388247180781182	0.8961365052431013	0.10386349475689866	0.5	0.5	0.0066273182670681715	0.1252840333645386	0.6858719665473275	0.3141280334526738	0.5	0.5	0.2798147272533861	8.938034366791505E-5	1.1951674933296448E-4	7.68716771490721E-5	1.7159466943554593E-4	5.956347981024641E-5	1.0854718435735637	-0.005339590292744218	4.4965335242460623E-5	1.3041835378804154	0.17950976314877903	-11071.665596738083	-4686.478121244222	-383.0738674778016	-383.0738674778016	-374.59952624075225	-378.66687563283426
830000	-22146.63069197462	-1430.858810193851	-20715.77188178077	6640.5069454757195	6574.098895604289	99303.02780500933	110568.30630086153	1789.2312068922681	1376.8073246943209	1256.0468267226565	3932.8784215381465	3829.735423312699	3030.5059439896404	2320.227752435127	3333.7073327388694	3479.1669950132987	3655.3141126144246	2075.883266708194	3885.871286677126	2381.050364471675	2070.1666640251146	3210.5429049652407	3024.0293834161007	5.617653136973551E-4	0.0	0.537	0.37457392431619646	0.2177715777362041	0.9023418175179655	0.09765818248203438	0.5	0.5	7.215614164174579E-4	0.15376490562071207	0.6633185698088944	0.3366814301911069	0.5	0.5	0.32184051885410786	9.008811197873143E-5	1.2129822610544637E-4	7.909497992382093E-5	1.7267328485994488E-4	5.620283916671508E-5	1.1815961943514428	-0.023080671080672115	5.15271160397748E-5	1.227076127894069	0.11561921037210142	-11083.15187178437	-4689.089548862014	-383.0738674778016	-383.0738674778016	-374.99549069499045	-378.22950503617477
840000	-22097.165237166562	-1432.0044305327206	-20665.16080663384	6130.541645577946	6888.0155321870625	94618.21366142415	114093.59401053502	1383.5840685156347	1492.8726813145827	1306.8031698437665	3850.075483075026	3719.3620893807747	2740.1339173739266	2368.961795224839	3359.3048778305547	3143.2058131034005	4392.546245692701	2893.8940886648975	3680.4272320881823	2764.624102091748	1725.130253943515	3450.926248283621	3060.6069206636002	4.8260327888984217E-4	0.0	0.537	0.31241003471876627	0.21118073360932402	0.895882415316716	0.10411758468328393	0.5	0.5	0.0025309840406577324	0.14456148739248728	0.6449668356648244	0.355033164335177	0.5	0.5	0.3103972695091986	9.265325734625578E-5	1.254154139872721E-4	8.100550877057133E-5	1.8920364178426442E-4	6.000102644307982E-5	1.2652624660162806	-0.021040897335984694	4.9321904858532006E-5	1.3432837290367903	0.10104865148969897	-11069.769661080772	-4676.75302570798	-383.0738674778016	-383.0738674778016	-374.68915691697	-379.6611226541874
850000	-22114.660920836883	-1423.8530180442515	-20690.807902792632	5541.98794050488	6886.007356479959	83838.57143677498	110167.74440713694	1448.1278334252627	1224.3438580729378	989.641589317197	3612.754713646115	3465.136230271438	2301.3004325947873	1927.647319962255	2639.678133186139	3048.1299890166024	3784.296958249234	2389.664815962153	3488.980976740563	2012.8730051804055	1812.9503137785316	2897.5445809424223	3067.8391504448714	6.073397448517473E-4	0.0	0.537	0.36274871014586785	0.18971769700264604	0.8996422940785986	0.10035770592140138	0.5	0.5	7.371594248201412E-4	0.14504349619196139	0.6599259651038089	0.3400740348961926	0.5	0.5	0.3346560942202041	9.367000053079137E-5	1.0166471630840088E-4	8.976754931423155E-5	2.2567248393435643E-4	6.884010333159458E-5	0.9937654114318235	0.02152834784238516	4.910135625005472E-5	1.4034840251184022	0.030857657801725603	-11081.153785326975	-4676.579945087313	-383.0738674778016	-383.0738674778016	-368.24946415183433	-378.429504430124
860000	-22108.97522894389	-1430.667813875139	-20678.307415068753	6525.90823777377	6997.659303222786	93251.23369624207	109725.92872757278	1471.2495381982599	1895.8482145552675	676.5791959807025	3932.9935588942653	3751.1509794470476	2072.373243657065	1619.747358492978	3606.0441759765163	2892.1442834468476	4226.846851765843	2239.2816401498235	3608.5333732915706	2314.270679690444	2099.0233228156653	2809.201581740418	3047.262739925999	4.8081095662332176E-4	0.0	0.537	0.3848104809243528	0.09862765165743344	0.9038132383289748	0.09618676167102523	0.5	0.5	3.64303909680018E-4	0.16089426852499045	0.6557785771477973	0.34422142285220414	0.5	0.5	0.31774058788375703	8.875114522831262E-5	1.0978257356782302E-4	7.839636492843336E-5	1.667570598944426E-4	5.9739588222018916E-5	1.172990952828364	-0.07887205937093895	4.498107472869218E-5	1.330401703403612	0.16932099613647753	-11078.235168312232	-4673.721865403348	-383.0738674778016	-383.0738674778016	-374.2510954350878	-378.3108362907298
870000	-22117.04124012158	-1428.2598296840945	-20688.781410437485	6860.110909166711	6863.151711217917	91762.4749542818	112375.77396812881	1529.563578966838	1880.0675144808865	1496.0992779549958	3866.055621079177	3667.471328350251	1942.2878751880967	1569.9475689489625	2878.148267944086	3173.8844223044393	4596.131152064688	2595.0825324956054	3765.6111641868883	2365.825979435756	1843.41251362225	3130.7452788819623	3025.748119874363	5.751287740027747E-4	0.0	0.537	0.42922947751653456	0.09596667218457469	0.9035965522198608	0.09640344778013926	0.5	0.5	4.4277969000915894E-4	0.14303311667989818	0.6517797975453015	0.34822020245470003	0.5	0.5	0.3188407172138297	9.61100205057488E-5	1.2429142432583728E-4	9.748895179077002E-5	2.063227176784224E-4	6.14947598604425E-5	1.2553247897881414	-0.04728009979373997	5.362411779335636E-5	1.2534682027741104	-0.015458888463172183	-11075.91271173421	-4681.133056729485	-383.0738674778016	-383.0738674778016	-372.1959370852569	-379.18090523099204
880000	-22087.963616313245	-1429.5233361694845	-20658.44028014376	6534.415258226071	6700.452858169162	99163.75971779438	112875.62529051953	1707.571484165772	2064.8461041708224	1836.4366940438094	4336.0528125076235	3638.6138536100175	2347.5717201701914	1623.4816802518076	5342.048718088171	4080.36537358799	4648.92914564638	2405.8009304610327	4234.739300284496	2115.534670040837	1875.5197425107176	3151.284990304403	3053.973691352671	5.835753279816715E-4	0.0	0.537	0.391340886350963	0.12075000927899175	0.894746717927182	0.10525328207281805	0.5	0.5	0.003802254766350508	0.12367327877530122	0.6462683148291046	0.35373168517089687	0.5	0.5	0.30541193913966025	8.642143101880079E-5	1.0881592731148452E-4	1.1525733526498252E-4	2.7510077354501826E-4	5.9010153715050216E-5	1.160460217420393	-0.10869894248507025	5.176569044794355E-5	1.4110691969607188	0.09868793908198265	-11076.778802515375	-4670.270503437969	-383.0738674778016	-383.0738674778016	-375.2708487262877	-379.66830875830806
890000	-22105.78209466096	-1429.7689647444788	-20676.013129916482	5519.128153318619	6904.3668291847935	84782.61439032527	118370.96585360267	1342.7322084385696	1711.5681599498303	1762.9844699656085	3547.652039660556	3118.8045589584453	1567.3096386066736	1552.8915906791442	4079.6049607427826	4031.1607704866497	4524.177433944586	2888.4796663571196	4469.435182906867	2025.4269962587257	2357.161765079052	3102.408981521181	3002.7131130683756	5.861182568489612E-4	0.0	0.537	0.4270500741925992	0.20827300102030566	0.9045420538549184	0.0954579461450817	0.5	0.5	3.13906778154331E-5	0.1255248875570167	0.6480125102037496	0.3519874897962518	0.5	0.5	0.39993999279529746	9.022510232658E-5	1.22817448093275E-4	9.445087929721156E-5	2.0808795253038592E-4	6.52297601206854E-5	1.2014595325060773	-0.11051408384642315	4.255943429683827E-5	1.3371551704226157	0.23326739370344035	-11076.137070601999	-4665.67358263104	-383.0738674778016	-383.0738674778016	-368.58459451405196	-381.9736253102526
900000	-22113.804177866507	-1424.201008574322	-20689.603169292186	6191.92183144601	6991.061426873753	94420.39002350465	116563.17426155014	1689.47888570311	1472.1020138129697	1795.527269232051	4978.960936074019	3362.7403057047222	1997.664708360849	1434.4840501712747	4190.912385658997	4180.164435436366	4376.006355400232	2450.3680404275474	4002.6589611752734	2097.821028553434	2306.2762256363453	3272.8340347640546	3047.5634163417817	5.968624464017364E-4	0.0	0.537	0.3716650711426275	0.10824479487808786	0.9015021102404168	0.0984978897595832	0.5	0.5	0.002009261012065284	0.13340622760456625	0.6624322789484964	0.33756772105150484	0.5	0.5	0.367034379743281	8.477455060737015E-5	1.1895944479434473E-4	8.06091782840713E-5	1.2567387086872682E-4	6.300638387812201E-5	1.297451154022257	-0.061097842298269714	3.889760945027212E-5	1.1874990360912994	0.10542781405550998	-11083.360194431338	-4672.482001302551	-383.0738674778016	-383.0738674778016	-373.40229669922235	-381.46543906430105
910000	-22122.571187461843	-1435.357625902319	-20687.213561559525	6516.635439511394	6951.541301959246	105133.87245211222	118993.08196247282	2080.074666728435	2127.347590558086	2266.531445730622	5369.589954156643	3826.073987446262	2493.8906687915555	1513.2171956008394	4428.4595333471825	3470.426441179289	3981.2449673657147	3088.3905983829472	4377.51270171973	2204.4217501806397	2276.2751751296228	3293.321148295792	3025.9596217258154	4.8826374464588533E-4	0.0	0.537	0.31889650231816213	0.16780375365524983	0.9019198281332705	0.09808017186672952	0.5	0.5	0.002285467855199698	0.15492955077855675	0.6633734410902762	0.33662655890972515	0.5	0.5	0.47111183509245635	7.020338217470011E-5	9.22039013470889E-5	9.07767999130573E-5	2.3247400799039186E-4	5.38555282199513E-5	1.2201417261506462	-0.02296753775972719	4.067900423910935E-5	2.1012736101923606	0.11873857895320386	-11087.826424683615	-4669.006895667688	-383.0738674778016	-383.0738674778016	-377.5782065552593	-381.2577638326906
920000	-22118.21299429644	-1431.2292003774942	-20686.983793918946	6575.479785482264	6986.750905689689	100785.81647326908	117134.84097933545	1778.1663245999641	2736.9580903953456	2293.2291161786143	4821.823255860654	3414.318814986707	1829.3606080388092	1892.5401683754633	3958.4270311220344	3231.055123901154	4511.089730543323	2783.9231727472	4189.046292770851	2475.2980428475644	2364.0097925490454	3193.179306773449	3046.3378342600645	5.912377663808059E-4	0.0	0.537	0.40596525366169484	0.0928440267184568	0.9096081139006008	0.09039188609939926	0.5	0.5	0.001299677541258795	0.1658437510757452	0.6690025100629116	0.3309974899370897	0.5	0.5	0.3627643510018964	7.447295059878841E-5	9.140035503965653E-5	6.872436278395412E-5	1.2667676607943884E-4	5.467627010721346E-5	1.1417510261275239	-0.07023780023865817	4.17232126706316E-5	1.1996085389995	0.21163640697467978	-11080.188400898658	-4678.18733737725	-383.0738674778016	-383.0738674778016	-375.6225251567951	-381.1493423007685
930000	-22088.853678117295	-1432.3053190733608	-20656.548359043936	6198.351661823362	6926.466047253453	96896.41875627152	115860.3474854552	1907.8239393790127	2777.8485014743974	2214.4567643329992	4171.983972950868	3242.3680425573125	1582.0846180546516	1861.7790957686511	3627.7382899124605	3402.6730720971705	4217.962614251312	2544.141869981407	3878.0339835122813	2839.17341505732	2115.6625852186967	3479.7649424147507	3068.315354923043	5.090589784757686E-4	0.0	0.537	0.32629032851569	0.19169135973619322	0.8965843144336606	0.10341568556633944	0.5	0.5	0.002444180490024491	0.17047987059066694	0.6530586226436457	0.3469413773563556	0.5	0.5	0.31553439735736716	7.93455773688607E-5	9.451997011138676E-5	7.509369453231158E-5	1.528828095653424E-4	5.957814049966873E-5	1.1108038034768244	-0.0903085098822864	3.976258397043827E-5	1.4592496778419821	0.013887795005644734	-11078.14800932692	-4665.671422751939	-383.0738674778016	-383.0738674778016	-374.48407949251066	-379.9620496454418
940000	-22129.422700376337	-1423.9782321473263	-20705.444468229012	4439.7563776726	6977.777346005557	74445.46429915703	115941.20091509406	1519.3951156236703	2259.920713634118	1297.7707832322799	3423.7889476833293	2780.1657657990363	1105.2685699784593	1310.405843674158	3123.9262928406597	3434.6312011053847	4544.742903534865	2374.131362271474	4001.148990104245	2851.423886600719	1639.5749100547628	3555.272512015391	3007.219817146155	6.8613065445212E-4	0.0	0.537	0.3972103632727851	0.14641380769754486	0.8988210915394564	0.10117890846054355	0.5	0.5	5.18108248469936E-4	0.1505109474737373	0.6759650308996783	0.3240349691003231	0.5	0.5	0.3082206958052264	9.692407647133885E-5	1.1652706052910852E-4	6.557370735183752E-5	1.0061314564863751E-4	7.778262506171507E-5	1.0273157141693996	0.08721730714870637	4.2715507172317815E-5	1.2001187860440021	-0.06746381704930628	-11075.69353106171	-4671.0351335745345	-383.0738674778016	-383.0738674778016	-362.5598972180072	-382.81769635391595
950000	-22093.78116331346	-1424.892201849444	-20668.888961464014	5165.649765273121	6919.653195843008	84975.79639406057	113254.73410236034	1605.1641150872233	2461.7022281543395	1555.7795398111352	3868.5247365526475	3054.9963550469065	1311.8189042705167	1358.4935693473997	3482.5146009894465	3167.125205988265	4433.379694172728	3037.9756128743916	3739.7701152572968	2736.5602177282776	1825.9067761806127	3883.1430197481022	3055.295016587463	6.116823329305934E-4	0.0	0.537	0.3189127051052497	0.15502730462862147	0.8989484860319116	0.10105151396808862	0.5	0.5	0.0065659618529744284	0.1699154949365627	0.6711938781153459	0.32880612188465563	0.5	0.5	0.33482030874684227	8.478420407847407E-5	9.512277527851504E-5	7.773605569212928E-5	1.59459657481657E-4	6.621559086482669E-5	0.9822632094036126	0.08942500168176053	4.44365357538162E-5	1.4846404230883226	-0.024746603623804084	-11084.094149278168	-4672.720260566296	-383.0738674778016	-383.0738674778016	-368.19987401307435	-380.0386876229726
960000	-22120.628273006445	-1431.8350291401134	-20688.79324386633	5391.702442267418	6911.101583559707	95080.82389451246	117465.62535251549	1865.5481248998738	2913.8685523344784	1849.3649099238844	4113.962697550437	3615.986218977072	1071.876169713795	1136.2515683856511	3595.558420439226	3147.9779073430586	4659.0598048980755	2749.914092557762	4030.3017239532937	2474.370524749562	2136.4045968307273	3490.2692537520034	3123.7432725793087	4.658179943911818E-4	0.0	0.537	0.30495342032636663	0.2091118664264309	0.9010623416660452	0.09893765833395506	0.5	0.5	3.140197789590791E-4	0.16088083724132513	0.6567992133962796	0.3432007866037218	0.5	0.5	0.3140931914081398	7.717377779090582E-5	8.460586651415704E-5	8.179687662586856E-5	1.5257650511877344E-4	6.020065156318012E-5	0.9914454785882829	0.021704502135984252	4.401985317810024E-5	1.3843361542938797	0.010493128047838795	-11080.569952967058	-4672.673220734849	-383.0738674778016	-383.0738674778016	-374.40892498883727	-380.8000023189655
970000	-22123.0858571972	-1425.1992037992861	-20697.886653397913	4560.885596197917	6968.8476175722035	84669.36961993776	116518.29766229301	1790.5070608827327	2400.335859152508	2419.9700947310407	3837.839290362588	3092.4262753550497	938.0121977222562	1111.1344233824607	3042.916191019375	3038.495026030536	4602.935884457575	2792.324964272955	3824.946980650786	2648.6720819197367	2190.411066999992	3455.438677028049	3024.2506545286337	5.476320633482756E-4	0.0	0.537	0.3118332307904791	0.2525936134284955	0.9003820008178796	0.09961799918212058	0.5	0.5	0.0022605784537959523	0.1717286906357302	0.6636464270603069	0.3363535729396945	0.5	0.5	0.2994205199713262	8.119769993949397E-5	8.721895878486712E-5	9.724475548186484E-5	2.4179949957633932E-4	6.5835533765847E-5	0.9717290310243509	-0.15062044907902472	4.607484008764678E-5	1.4925162142392772	-0.047679512245597355	-11088.843670866074	-4671.713394046645	-383.0738674778016	-383.0738674778016	-368.3987373681988	-380.1491233577862
980000	-22120.482496167664	-1440.1458839549757	-20680.33661221269	6379.438152982561	6810.125636348605	112868.53019950868	119854.54066994537	2089.2822019843784	3440.5333545518592	1887.96752209812	4967.556616479728	3656.8864489152784	1066.1705009949771	1543.6860253190735	4703.528447217565	3330.19553049537	4429.4167076445065	2804.9669557879233	4109.941022961933	2908.930191740376	2171.5654336081384	3700.465267519179	3013.1296917851773	5.751448255415265E-4	0.0	0.537	0.31438072091905855	0.20910116389042968	0.8953247641892358	0.10467523581076431	0.5	0.5	7.787902281735107E-4	0.1253202978359063	0.6379872165499094	0.3620127834500922	0.5	0.5	0.29727397224644875	6.554189673316064E-5	7.32883160440433E-5	1.0022694343228031E-4	2.574679321578302E-4	5.148196003484081E-5	1.0047196075168938	-0.019434802912520976	4.493754723444641E-5	1.3750643669448102	0.24714605509936194	-11078.31444493987	-4667.718915223677	-383.0738674778016	-383.0738674778016	-379.81674606992095	-381.7709868971774
990000	-22116.119236171962	-1440.3362936068975	-20675.782942565063	6900.650836150288	6999.013430655106	119897.04613100099	116023.28035147516	2441.093388316952	3233.344816951716	1944.1346453710487	5298.40389711191	4053.85402851937	1074.186266210016	1880.4405591928269	4868.697313613804	3020.135871577701	4604.352075031108	2838.479344746098	3876.876280983707	2427.3512006236983	1869.7173944351068	3480.009975635946	3077.0253670344778	4.925179949704876E-4	0.0	0.537	0.36289681448854294	0.12871814052391747	0.8975582310148406	0.10244176898515951	0.5	0.5	7.221840577466893E-5	0.16045136697382606	0.6663134127369196	0.333686587263082	0.5	0.5	0.36430989478147435	6.498698209258562E-5	8.135078511754163E-5	8.334360326404021E-5	1.747247327927407E-4	4.6545593945072814E-5	1.0926550304732403	-0.08925876874330603	4.429245317583584E-5	1.1898611829297223	-0.009080814075815112	-11073.94479280013	-4678.7332789124575	-383.0738674778016	-383.0738674778016	-382.2273342911397	-380.2077236714523
1000000	-22116.276314354804	-1423.962514256625	-20692.313800098178	5202.636480240331	6871.430682566926	87263.03658880913	119406.73244882638	1587.382918941757	2466.2566625639674	2129.9721452672334	3535.5183785304134	2825.4947286045567	731.2602349129054	1462.6341622246027	3638.6564287621086	3347.317737553678	4229.8681471866585	2736.5552517041046	4005.0980305744993	2980.2776380392365	1922.1200724502312	3481.4550393253767	3109.314549636848	6.273464487103641E-4	0.0	0.537	0.3721708958707504	0.17692659689364426	0.9019498561075024	0.09805014389249767	0.5	0.5	3.3992681123196257E-4	0.15334570740334574	0.6655764961814076	0.33442350381859387	0.5	0.5	0.3314967253422999	8.615389856542037E-5	1.0319024225088329E-4	1.1878519675059978E-4	3.8201076504450215E-4	6.431669690547294E-5	1.0354030560055056	0.018871031153111173	4.874692366802994E-5	1.4594497132376871	0.061710643466037045	-11080.097020041894	-4672.300932899303	-383.0738674778016	-383.0738674778016	-368.76963107463183	-382.7198882771459
