Glottolog_code,Nearest_glottolog_code,Glottolog_name,Taxonomy,Name,Major_group,Major_group_CB2018,Subgroup,Family,PN_C_group,PN_W_group,PN_NE_group,PN_SE_group,BandA2012_Taxon_label,Bowern_285_taxon_label,Bowern_307_taxon_label,Taxon_equivalence,Longitude,Latitude,Attestation,Attestation_source,Inherit_vocab_from,Reason_for_inheritance_choice,lexicon_source,lexicon_access,lexicon_access_reference,lexicon_uncertainty,segment_uncertainty,CHIRILA_source,o2p_source,o2p_comments,p2x_source,p2x_comments,Vocab_ID,Vocab_attestation,Vocab_workstage,AusPhonAlts_ID,Grammar_Harvester_files,Alts_source,Alts_to_do_next,Inventory_source,Inventory_source_identifier,Inv_source_id,Invenotry_is_tentative,Inventory_to_do_next,Inventory_my_modifications,Apicals,Laminals,Glottal,Obstruents,Missing_laterals,BhDhGh,Vowels,Vowel_lengths,Add_extra,Remove_extra,Rounded_extra,Inventory_PHOIBLE_notes
0000kokiny,kawa1290,Kawarrang-Ogh Undjan,Pama-Nyungan | Paman | Alaya-Athima | South-western | Kokiny,Kokiny,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,,,self,,sommer_kokiny_nodate,open in archive,https://search.library.uq.edu.au/primo-explore/fulldisplay?docid=61UQ_ALMA2182141600003131&context=L&vid=61UQ,phonetic,,,sommer_koko_nodate-2,,,,974,2 tentative data,8 to check,,,,,,,,,,Inferred from wordlist,1,2,0,1,PD,0,5,1,,,,
kawa1290,,Kawarrang-Ogh Undjan,Pama-Nyungan | Paman | Alaya-Athima | South-western | Ogh Awarrangg,Ogh Awarrangg,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,142.985926,-16.576345,,,self,,sommer_ogh_nodate,open in archive,https://search.library.uq.edu.au/primo-explore/fulldisplay?docid=61UQ_ALMA2182141600003131&context=L&vid=61UQ,phonetic,{},,hamilton_uw_1997,,,,969,2 tentative data,8 to check,209,,Sommer 1969,,Sommer 1969,sommer_kunjen_1969,12834,FALSE,,,1,2,0,2,PD,1,5,1,0,0,,
0000ogh_unyjan,kawa1290,Kawarrang-Ogh Undjan,Pama-Nyungan | Paman | Alaya-Athima | South-western | Ogh Unyjan,Ogh Unyjan,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,Kunjen,Kunjen,,142.458738,-16.719202,,,self,,sommer_ogh_nodate-1,open in archive,https://search.library.uq.edu.au/primo-explore/fulldisplay?docid=61UQ_ALMA2182141600003131&context=L&vid=61UQ,,{},,hamilton_uw_1997,,,,972,3 full data,8 to check,206,Kunjen_12834_augmented_Sommer_1969.xml,Sommer 1969,,Sommer 1969,sommer_kunjen_1969,12834,FALSE,,,1,2,0,2,PD,1,5,1,0,0,,
angu1242,,Anguthimri,Pama-Nyungan | Paman | Anguthimri,Anguthimri,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,Mbakwithi,Mbakwithi,Mbakwithi,*Mbakwithi,141.915277,-12.207303,,,self,,crowley_mbakwithi_1989,online,CHIRILA/v1/ASEDA0240,,,CHIRILA/v1/ASEDA0240,crowley_mpakwithi_1981,,,,611,3 full data,8 to check,,Mpakwithi_34678_augmented_Crowley_1981.xml,,,Crowley 1981,crowley_mpakwithi_1981,34678,FALSE,,/tr/ > /t+r/; Stops' voicing is predictable after NAS; Crowley analyses this as extra prenasalized stop phonemes; I don't,1,2,0,1,PD,1,5,2,FRIC_PAL;V_HI_FR_NAS;V_MID_FR_NAS;V_LO_FR_NAS;V_LO_NONFR_NAS;V_LO_FR;V_LO_FR_LONG;V_HI_FR_RND;V_MID_FR_RND,V_MID_BK_LONG,,Trill-released and prenasalized stops in Crowley 1975 interpreted here as segment sequences.
0000aghu_alungul,aghu1254,Aghu Tharnggalu,Pama-Nyungan | Paman | Eastern Paman (Yalandyic) | Gugu Bidhidji,Gugu Bidhidji,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,,,kuku1273,Most closely related (Patz 2002:5),,,,,,,,,,,,2 tentative data,6 to ingest,,,,,,,,,,,,,,,,,,,,,,
0000guugu_wakura,kuku1273,Kuku-Yalanji,Pama-Nyungan | Paman | Eastern Paman (Yalandyic) | Gugu Wakura,Gugu Wakura,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,,Patz 2002:9,kuku1273,Most closely related (Patz 2002:5),,,,,,,,,,,,-1 unreconstituted,-1 unreconstituted,,,,,Patz 2002,patz_grammar_2002,2103,FALSE,,,1,PAL,0,1,P,0,3,1,0,0,,
gugu1255,,Guugu Yimidhirr,Pama-Nyungan | Paman | Eastern Paman (Yalandyic) | Guugu-Yimidhirr,Guugu Yimidhirr,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,GuuguYimidhirr,GuuguYimidhirr,,144.891586,-15.056101,,,self,,haviland_guugu_1979,published,,,,,haviland_guugu_1979,,,,901,3 full data,8 to check,157,Guugu-Yimidhirr_114165_augmented_Haviland_1979.xml,Haviland 1979,,Haviland 1979,haviland_guugu_1979,114165,FALSE,,,2,2,0,1,RPD,0,3,2,0,0,,
kuku1273,,Kuku-Yalanji,Pama-Nyungan | Paman | Eastern Paman (Yalandyic) | Kuku-Yalanji,Kuku Yalanji,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,KukuYalanji,KukuYalanji,,145.04087,-16.123311,,,self,,hershberger_kuku-yalanji_1986,online,https://eric.ed.gov/?id=ED282433,,,,patz_grammar_2002,,,,1032,3 full data,8 to check,20,Kuku-Yalanji_2103_augmented_Patz_2002.xml,Patz 2002,,Patz 2002,patz_grammar_2002,2103,FALSE,,,1,PAL,0,1,P,0,3,1,0,0,,
mulu1243,,Muluridyi,Pama-Nyungan | Paman | Eastern Paman (Yalandyic) | Kuku-Yalanji | Muluridji,Muluridji,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,145.172538,-16.972897,3x150w by Hale (not in AIATSIS) & Dixon (Closed access),Dixon 1969:675,kuku1273,Most closely related (Patz 2002:5),,,,,,,,,,,,-1 unavailable,-1 unavailable,,,,,Patz 2002,patz_grammar_2002,2103,FALSE,,,1,PAL,0,1,P,0,3,1,0,0,,
0000wagaman,kuku1273,Kuku-Yalanji,Pama-Nyungan | Paman | Eastern Paman (Yalandyic) | Wagaman,Wagaman,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,143.797605,-17.0967,,,kuku1273,Most closely related (Patz 2002:5),,,,,,,,,,,,0 uncertain existence,1 to acquire,,,,,Patz 2002,patz_grammar_2002,2103,FALSE,,,1,PAL,0,1,P,0,3,1,0,0,,
dyaa1242,,Dyaabugay,Pama-Nyungan | Paman | Eastern Paman (Yidinyic) | Djabugay,Djabugay,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,Djabugay,Djabugay,Djabugay,Djabugay,145.503712,-16.760801,,,self,,robertson_jaabugay_1997,open in archive,,,,CHIRILA/not_released/ASEDA0013,patz_djabugay_1991,,,,38,3 full data,8 to check,199,,Patz 1991,,Patz 1991,patz_djabugay_1991,122621,FALSE,,,1,PAL,0,1,P,0,3,2,0,0,,
yidi1250,,Yidiñ,Pama-Nyungan | Paman | Eastern Paman (Yidinyic) | Yidiny,Yidiny,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,Yidiny,Yidiny,Yidiny,Yidiny,145.792454,-17.192372,,,self,,dixon_words_1991,online,CHIRILA/v2/dix91,,,CHIRILA/v2/dix91,dixon_grammar_1977,,,,427,3 full data,8 to check,76,Yidiny_96813_augmented_Dixon_1977.xml,Dixon 1977,,Dixon 1977,dixon_grammar_1977,96813,FALSE,,,1,PAL,0,1,P,0,3,2,0,0,,
barr1247,,Barrow Point,Pama-Nyungan | Paman | Eastern Paman | Barrow Point,Malthanmungu,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,BarrowPoint,BarrowPoint,,144.396596,-14.380546,,,self,,haviland_barrow_1992,unknown,,,,CHIRILA/not_released/sutton.ms,sutton_draft_1995,Velarized stops normalized as stop + w sequences.,,,103,3 full data,8 to check,,,,,Sutton nd in Bowern 2016,sutton_draft_1995,https://scholarspace.manoa.hawaii.edu/bitstream/handle/10125/24685/bowern.pdf,FALSE,,,2,2,0,1,RPD,0,3,2,V_MID_FR;V_MID_FR_LONG,0,,Inferred from lexical data in Sutton nd.
djan1238,,Djangun,Pama-Nyungan | Paman | Eastern Paman | Kuku Yalanji,Djangun,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,144.165958,-16.63088,150w by Dixon (AIATSIS closed access),Dixon 1969:674,kuku1273,Most closely related (Patz 2002:5),,,,,,,,,,,,-1 unavailable,-1 unavailable,,,,,Patz 2002,patz_grammar_2002,2103,FALSE,,,1,PAL,0,1,P,0,3,1,0,0,,
0000urratyingu,barr1247,Barrow Point,Pama-Nyungan | Paman | Eastern Paman | Urratyingu,Marrett River,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,"7pp MS by Sutton & Rigsbgy 2001; ""More on Marrett River Language"" Sutton 2008 // Rigsby's ""UrratyingLgVocabulary.rtf"" has ~120 words + proper nouns",,barr1247,Geographic proximity,,,,,,,,,,,,-1 under 150w,-1 under 150w,,,,,,,,,,,,,,,,,,,,,,
flin1247,,Flinders Island,Pama-Nyungan | Paman | Flinders Island | Biyalgeyi,Flinders Island,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,FlindersIsland,FlindersIsland,,144.252062,-14.188355,"Sutton: Flinders Island Language, first draft (grammar) 80pp 1995",,self,,sommer_biyalgeyi_nodate,open in archive,https://search.library.uq.edu.au/primo-explore/fulldisplay?docid=61UQ_ALMA2182141600003131&context=L&vid=61UQ,phonetic,{},,sutton_cause_1980,,,,970,2 tentative data,8 to check,,,,Sutton 1980,Sutton 1980,sutton_cause_1980,,,,,1,2,0,2,PD,0,5,2,,,,
lamu1254,,Lamalama,Pama-Nyungan | Paman | Lamalamic | Lamalama,Lamalama,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,143.918814,-14.693295,,,mbar1253,temp,,,,,,,,,,,,3 full data,4 to wrangle,252,Mbarrumbathama_0_augmented_Louagie_2011.xml,Louagie 2011,,Verstraete 2018,verstraete_mbarrumbathama_2018,,FALSE,,/NC/ > /N/ + voiced /C/,1,2,1,2,PD,0,3,1,FRIC_LAB_UNV;FRIC_DENT_UNV;FRIC_PAL_UNV;FRIC_GLOT_UNV;VIBR_API_UNV,0,,Prenasalized stops in Verstraete 2018 interpreted as nasal + lenis stop.
mbar1253,,Rimanggudhinma,Pama-Nyungan | Paman | Lamalamic | Rimanggudinhma,Rimanggudinhma,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,144.275324,-15.249749,,,self,,sommer_koko_1999,published,,,,CHIRILA/not_released/Som99,verstraete_mbarrumbathama_2018,Prenasalized stops normalized to nasal + lenis stop.,,,728,3 full data,8 to check,296,,Godman 1993,,Godman 1993,godman_sketch_1993,35456,FALSE,,/NC/ > /N+voicedC/,1,2,0,2,PD,1,5,1,VIBR_API_UNV,0,,Prenasalized stops in Godman 1993 interpreted as nasal + lenis stop.
0000tableland_lamalama,lamu1254,Lamalama,Pama-Nyungan | Paman | Lamalamic | Tableland Lamalama,Tableland Lamalama,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,,,self,,sommer_tableland_nodate,open in archive,https://search.library.uq.edu.au/primo-explore/fulldisplay?docid=61UQ_ALMA2182141600003131&context=L&vid=61UQ,phonetic,,,verstraete_mbarrumbathama_2018,Prenasalized stops normalized to nasal + lenis stop.,,,1027,2 tentative data,8 to check,,,,,Verstraete 2018,verstraete_mbarrumbathama_2018,,TRUE,,/NC/ > /N/ + voiced /C/,1,2,1,2,PD,0,3,1,FRIC_LAB_UNV;FRIC_DENT_UNV;FRIC_PAL_UNV;FRIC_GLOT_UNV;VIBR_API_UNV,0,,Prenasalized stops in Verstraete 2018 interpreted as nasal + lenis stop.
umbu1256,,Umbuygamu,Pama-Nyungan | Paman | Lamalamic | Umbuygamu,Umbuygamu,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,143.708602,-14.44394,,,self,,verstraete_umbuygamu_2017,personal communication,,,,,verstraete_umbuygamu_2017-1,,,,1022,3 full data,8 to check,72,Umbuygamu_115461_augmented_Sommer_1976.xml,Sommer 1976,,Verstraete 2017,verstraete_umbuygamu_2017-1,,FALSE,,,1,2,1,2,PD,0,5,1,FRIC_LAB_UNV;FRIC_DENT_UNV;FRIC_PAL_UNV;FRIC_GLOT_UNV;VIBR_API_UNV;GLIDE_DENT,0,,
wikm1246,,Wik-Me'anha,Pama-Nyungan | Paman | Middle Paman (Wik) | Wik Me'anh,Wik Me'anh,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,,,wikm1247,Most closely related & proximal (Hale 1976),,,,,,,,,,,,0 uncertain existence,1 to acquire,,,,,,,,,,,,,,,,,,,,,,
wikm1247,,Wik-Mungkan,Pama-Nyungan | Paman | Middle Paman (Wik) | Wik-Mungkan,Wik Mungkan,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,WikMungkan,WikMungkan,,142.285259,-13.859094,,,self,,kilham_wik_2011,online,http://ausil.org/Dictionary/Wik-Mungkan/lexicon/mainintro.htm,,,,kilham_wik_2011,,,,966,3 full data,8 to check,,,,,Sayers 1976,sayers_interpenetration_1976,93451,FALSE,,,1,2,1,1,PD,0,5,2,0,0,,
wikn1245,,Wik-Ngathana,Pama-Nyungan | Paman | Middle Paman (Wik) | Wik-Ngathan,Wik-Ngathan,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,141.637262,-13.71741,,,self,,sutton_wik-ngathan_1995,online,CHIRILA/v2/PS,,,CHIRILA/v2/PS,sutton_wik-ngathan_1995,,,,170,3 full data,8 to check,284,Wik_105839_augmented_Sutton_1978.xml,Sutton 1978,,Sutton 1978,sutton_wik-ngathan_1995,105839,FALSE,,,1,2,1,1,PD,0,5,2,V_MID_FR_RND;V_MID_FR_RND_LONG,0,,
0000wik_ngatharr,wikn1245,Wik-Ngathana,Pama-Nyungan | Paman | Middle Paman (Wik) | Wik-Ngatharr,Wik-Ngatharr,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,WikNgatharr,WikNgatharr,,,,,,wikn1245,Most closely related (Sutton 1976),,,,,,,,,,,,0 source not sought yet,0 source not sought yet,,,,,,,,,,,,,,,,,,,,,,
wikn1246,,Wikngenchera,Pama-Nyungan | Paman | Middle Paman | Kugu-Nganhcara,Kugu Nganhcara,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,KuguNganhcara,KuguNganhcara,KuguNganhcara,Kugu Nganhcara,141.799276,-14.40881,,,self,,smith_kugu_1989,online,CHIRILA/v1/ASEDA0021,,,CHIRILA/v1/ASEDA0021,smith_kugu_2000,,,,740,3 full data,8 to check,52,Kugu-Nganhcara_82507_augmented_Smith_2000.xml,Smith & Johnson 2000,,Smith&Johnson 2000,smith_kugu_2000,82507,FALSE,,,1,2,1,2,PD,0,5,2,0,RHO_GLIDE_API,,
0000kuuku_iyu,kuuk1238,Kuuku-Ya'u,Pama-Nyungan | Paman | Middle Paman | Kuuku Iyu,Kuuku Iyu,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,,,kuuk1238,Geographic proximity,,,,,,,,,,,,-1 unavailable,-1 unavailable,,,,,,,,,,,,,,,,,,,,,,
kuuk1238,,Kuuku-Ya'u,Pama-Nyungan | Paman | Middle Paman | Kuuku-Ya'u,Kuugu Ya'u,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,KuukuYau,KuukuYau,KuukuYau,Kuuku-Ya'u,143.053719,-12.680068,,,self,,thompson_sand_1988,published,,,,CHIRILA/not_released/ASEDA0027,thompson_kuuku_1976,,,,656,3 full data,8 to check,213,"Kuuku-Yau_303873_augmented_Thompson_1976.xml, Kuuku-Yau-Umpila_304834_augmented_Thompson_1988.xml",Thompson 1976,,Thompson 1976,thompson_kuuku_1976,303873,FALSE,,,1,2,1,1,PD,0,3,2,0,RHO_GLIDE_API,,
paka1251,,Pakanha,Pama-Nyungan | Paman | Middle Paman | Pakanh,Bakanh,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,Pakanh,Pakanh,Pakanh,Pakanh,142.650001,-15.267052,,,self,,hamilton_pakanh_1997,online,http://www.oocities.org/athens/delphi/2970/pakalpha.htm,,,,hamilton_pakanh_1997,,,,928,3 full data,8 to check,,,,,http://www.oocities.org/athens/delphi/2970/orthopak.pdf,hamilton_pakanh_1997,http://www.oocities.org/athens/delphi/2970/orthopak.pdf,FALSE,,Hamilton's pdf inventory omits glottal stop,1,2,1,2,PD,0,5,2,0,0,,Hamilton's online pdf inventory omits glottal stop.
umpi1239,,Umpila,Pama-Nyungan | Paman | Middle Paman | Umpila,Umpila,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,Umpila,Umpila,Umpila,Umpila,143.384075,-13.456339,,,self,,ogrady_umpila_1988,online,http://aiatsis.gov.au/sites/default/files/catalogue_resources/0094_access.zip,,,CHIRILA/not_released/ASEDA0094,thompson_lockhart_1988,,,,377,3 full data,8 to check,57,,O'Grady 1990,,O'Grady 1990,ogrady_wadjuk_1990,302286,FALSE,,,1,2,1,1,PD,0,3,2,0,0,,
umbi1243,,Umbindhamu,Pama-Nyungan | Paman | Middle Paman | Umpithamu,Umpithamu,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,Umpithamu,Umpithamu,,143.507499,-14.179377,,,umbu1256,Geographic proximity,,,,,,,,,,,CB1638,0 uncertain existence,1 to acquire,,,,,none in glottolog it seems,,,,email JC,,,,,,,,,,,,,
0000uutaalnganu,umpi1239,Umpila,Pama-Nyungan | Paman | Middle Paman | Uutaalnganu,Uutaalnganu,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,,,umpi1239,Geographic proximity,,,,,,,,,,,,-1 unavailable,-1 unavailable,,,,,,,,,,,,,,,,,,,,,,
0000wik_iyanh,wikn1246,Wikngenchera,Pama-Nyungan | Paman | Middle Paman | Wik-Iyanh,Wik Iiyanh,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,Nothing in GR's wiki or Mura,,wikn1246,Most closely related (Smith+2000:364),,,,,,,,,,,,-2 doesn't exist,-2 doesn't exist,,,,,,,,,,,,,,,,,,,,,,
ayab1239,,Yintyinka-Ayabadhu,Pama-Nyungan | Paman | Middle Paman | Yintyingka-Ayapathu | Ayapathu,Ayapathu,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,Ayapathu,Ayapathu,,142.773269,-14.60194,,,self,,hamilton_ayapathu_1997,online,CHIRILA/v2/Hamilton-web,,,CHIRILA/v2/Hamilton-web,verstraete_grammar_2015,,,,120,3 full data,8 to check,,,,,www.oocities.org/athens/delphi/2970/ayapathu.htm,verstraete_grammar_2015,www.oocities.org/athens/delphi/2970/ayapathu.htm,FALSE,,,1,2,1,1,PD,0,5,2,0,RHO_GLIDE_API,,
0000yintyingka,ayab1239,Yintyinka-Ayabadhu,Pama-Nyungan | Paman | Middle Paman | Yintyingka-Ayapathu | Yintyingka,Yintyingka,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,143.405541,-13.86674,,,self,,verstraete_grammar_2015,published,,,,,verstraete_grammar_2015,,,,1002,3 full data,8 to check,275,,Verstraete 2015,,Verstraete&Rigbsy 2015,verstraete_grammar_2015,427775,FALSE,,,1,2,1,1,PD,0,5,2,0,0,,
kokn1236,,Kok-Nar,Pama-Nyungan | Paman | Norman Pama | Kok-Nar,Kok Nar,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,KokNar,KokNar,,141.783647,-16.095745,,,self,,sommer_koko_nodate,open in archive,https://search.library.uq.edu.au/primo-explore/fulldisplay?docid=61UQ_ALMA2182141600003131&context=L&vid=61UQ,,,,sommer_koko-nhang_nodate,,,,949,3 full data,8 to check,7,Gog-nar_94211_augmented_Breen_1976.xml,Breen 1976b,,Breen 1976,breen_introduction_1976,94211,FALSE,,,1,2,0,1,PD,1,5,1,V_MID_CENTR;V_MID_CENTR_RND;VIBR_API_LEN,FRIC_DENT,,
areb1238,,Areba,Pama-Nyungan | Paman | Norman Paman | Areba,Areba,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,,Black 1980:188,gurd1238,Most closely related (Black 1980:188),,,,,,,,,,,,-1 under 150w,-1 under 150w,,,,,,,,,,,,,,,,,,,,,,
gurd1238,,Gurdjar,Pama-Nyungan | Paman | Norman Paman | Kurtjar,Kurtjar,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,Kurtjar,Kurtjar,,142.003562,-16.966976,,,self,,black_kurtjar_1988,online,CHIRILA/v1/ASEDA0026,,,CHIRILA/v1/ASEDA0026,black_kurtjar_1986,Retroflex glide~tap normalized as glide.,,,946,3 full data,8 to check,17,Kurtjar_319620_augmented_Black_1996.xml,Black 1996,,Black 1996,black_kurtjar_1986,317330,FALSE,,retroflex glide~tap phonemicised as glide,1,2,0,1,PD,1,3,2,VIBR_API_LEN;V_HI_CENTR;V_MID_CENTR_RND;V_MID_CENTR_LONG_RND,,,Retroflex 'glide~tap' in Black 1996 phonemicised here as a glide.
kuth1240,,Kuthant,Pama-Nyungan | Paman | Norman Paman | Kuthant,Kuthant,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,141.328879,-17.405812,,,gurd1238,Most closely related (Black 1980:181),,,,,,,,,,,,3 full data,1 to acquire,,,,,Black 1980,black_norman_1980,46299,FALSE,,,1,2,0,1,PD,0,3,2,V_MID_FR_RND;V_HI_CENTR;VIBR_ALV_LEN;FRIC_VEL,0,,
wala1263,,Walangama,Pama-Nyungan | Paman | Norman Paman | Walangama,Walangama,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,Walangama,Walangama,,142.254855,-17.765168,,Black 1980:189,gurd1238,temp; else kuth1240 Geographic proximity (cf Black 1980:194),,,,,,,,,,,,-1 unreconstituted,-1 unreconstituted,,,,,Black 1980,black_norman_1980,46299,TRUE,,,1,2,0,1,PD,1,3,2,VIBR_API_LEN;V_HI_CENTR;V_MID_CENTR_RND;V_MID_CENTR_LONG_RND,0,,
alng1239,,Alngith,Pama-Nyungan | Paman | Northern Paman | Alngith,Alngith,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,Alngith,Alngith,,141.815067,-12.52462,,,leni1238,Most closely related (Hale 1976:176),,,,,,,,,,,,3 full data,1 to acquire,,,,,Hale 1997,hale_linngithigh_1997,46944,FALSE,,/tr/ > /t+r/; /NC/ > /N+C/,1,2,1,2,PD,1,3,1,V_LO_FR,0,,Trill-released and prenasalized stops in Hale 1997 interpreted here as segment sequences.
0000andjingith,tyan1235,Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit,Pama-Nyungan | Paman | Northern Paman | Awngthim | Andjingith,Andjingith,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,,,I can't find anything,,tyan1235,Most closely related & proximal (Sutton 2001:459),,,,,,,,,,,,-2 doesn't exist,-2 doesn't exist,,,,,,,,,,,,,,,,,,,,,,
arit1239,,Aritinngitigh,Pama-Nyungan | Paman | Northern Paman | Awngthim | Aritinngithigh,Aritinngithigh,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,142.212779,-12.43364,,,tyan1235,,,,,,,,,,,,,0 uncertain existence,1 to acquire,48,,Hale 1976b,,Hale 1976,hale_phonological_1976-1,306792,FALSE,,/tr/ > /t+r/,1,2,0,1,PD,1,3,1,V_LO_FR;V_HI_CENTR_RND,OBS_PAL_NEUT,,Trill-released stops in Hale 1976 interpreted here as segment sequences.
tyan1235,,Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit,Pama-Nyungan | Paman | Northern Paman | Awngthim | Ndrangith ,Ndra'ngith,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,Ntrangith,Ntrangith,,141.977717,-12.371608,,,self,,<unidentified original source>,unknown,,,,CHIRILA/not_released/sommer.ms,hale_phonological_1976-1,,,,578,3 full data,7 to phonemicize,51,,Hale 1976b,,Hale 1976,hale_phonological_1976-1,306792,FALSE,,/tr/ > /t+r/,1,2,1,1,PD,1,3,1,V_MID_FR,0,,Trill-released stops in Hale 1976 interpreted here as segment sequences.
0000thaynakwith,tyan1235,Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit,Pama-Nyungan | Paman | Northern Paman | Awngthim | Thaynakwithi,Thaynakwithi,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,Thaynakwith,Thaynakwith,,,,,,self,,fletcher_thanakupis_2007,published,,,,,fletcher_thanakupis_2007,,,,967,3 full data,8 to check,,,,,Fletcher 2007,fletcher_thanakupis_2007,302071,FALSE,,,1,2,1,1,PD,1,5,2,0,0,,
kanj1260,,Kanju,Pama-Nyungan | Paman | Northern Paman | Kaanju,Kaantju,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,Kaanju,Kaanju,,142.995937,-13.337752,,,self,,sommer_coen_nodate,open in archive,https://search.library.uq.edu.au/primo-explore/fulldisplay?docid=61UQ_ALMA2182141600003131&context=L&vid=61UQ,,{},,thompson_lockhart_1988,,,,971,3 full data,8 to check,,,,,Thompson 1988,thompson_lockhart_1988,,,Get Sommer,,1,2,1,1,PD,0,3,2,,,,
leni1238,,Linngithigh,Pama-Nyungan | Paman | Northern Paman | Linngithigh,Linngithigh,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,Linngithigh,Linngithigh,Linngithigh,Linngithigh,141.800232,-13.212385,,,self,,hale_linngithigh_1999,open in archive,,,,CHIRILA/not_released/ASEDA0687,hale_linngithigh_1997,Trill-released stop normalized as stop + trill. Prenasalized stops normalized to nasal + lenis stop.,,,650,3 full data,8 to check,54,,Hale 1976b,,Hale 1997,hale_linngithigh_1997,46944,FALSE,,/tr/ > /t+r/; /NC/ > /N+voicedC/,1,2,1,2,PD,1,3,1,V_LO_FR;V_MID_BK,0,,Prenasalized stops in Hale 1997 interpreted as nasal + lenis stop; trill-released stops interpreted here as segment sequences.
luth1234,,Luthigh,Pama-Nyungan | Paman | Northern Paman | Luthigh,Luthigh,PN Northeast,PN Northeast,PN Paman,Pama-Nyungan,_other,_other,Paman,_other,,,,,142.45159,-12.512497,,,leni1238,temp,,,,,,,,,,,,0 uncertain existence,1 to acquire,24,,Hale 1976b,,Hale 1976,hale_phonological_1976-1,306792,FALSE,,,1,2,1,1,PD,1,3,1,V_LO_FR,RHO_GLIDE_API,,
