# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Oct 26 17:25:28 AEST 2020 [seed=1603697101928]
# -window -working -options
# keywords: discretized_branch_rates
state	joint	prior	likelihood	PN_cognates_2020-10-26.treeModel.rootHeight	biphone_binary_2020-10-26.treeModel.rootHeight	PN_cognates_2020-10-26.treeLength	biphone_binary_2020-10-26.treeLength	tmrca(PN_cognates_2020-10-26.Bandjalangic)	tmrca(PN_cognates_2020-10-26.CentralNSW)	tmrca(PN_cognates_2020-10-26.Gumbaynggiric)	tmrca(PN_cognates_2020-10-26.Kalkatungic)	tmrca(PN_cognates_2020-10-26.KanyaraMantharta)	tmrca(PN_cognates_2020-10-26.Karnic)	tmrca(PN_cognates_2020-10-26.Kartu)	tmrca(PN_cognates_2020-10-26.Marrngu)	tmrca(PN_cognates_2020-10-26.Mayi)	tmrca(PN_cognates_2020-10-26.Ngayarta)	tmrca(PN_cognates_2020-10-26.NgumpinYapa)	tmrca(PN_cognates_2020-10-26.PamaMaric)	tmrca(PN_cognates_2020-10-26.SouthWest)	tmrca(PN_cognates_2020-10-26.ThuraYura)	tmrca(PN_cognates_2020-10-26.WakaKabi)	tmrca(PN_cognates_2020-10-26.Warluwaric)	tmrca(PN_cognates_2020-10-26.Wati)	tmrca(PN_cognates_2020-10-26.Yolngu)	age(PN_cognates_2020-10-26.Bandjalangic)	age(PN_cognates_2020-10-26.CentralNSW)	age(PN_cognates_2020-10-26.Gumbaynggiric)	age(PN_cognates_2020-10-26.Kalkatungic)	age(PN_cognates_2020-10-26.KanyaraMantharta)	age(PN_cognates_2020-10-26.Karnic)	age(PN_cognates_2020-10-26.Kartu)	age(PN_cognates_2020-10-26.Marrngu)	age(PN_cognates_2020-10-26.Mayi)	age(PN_cognates_2020-10-26.Ngayarta)	age(PN_cognates_2020-10-26.NgumpinYapa)	age(PN_cognates_2020-10-26.PamaMaric)	age(PN_cognates_2020-10-26.SouthWest)	age(PN_cognates_2020-10-26.ThuraYura)	age(PN_cognates_2020-10-26.WakaKabi)	age(PN_cognates_2020-10-26.Warluwaric)	age(PN_cognates_2020-10-26.Wati)	age(PN_cognates_2020-10-26.Yolngu)	tmrca(biphone_binary_2020-10-26.Bandjalangic)	tmrca(biphone_binary_2020-10-26.CentralNSW)	tmrca(biphone_binary_2020-10-26.Gumbaynggiric)	tmrca(biphone_binary_2020-10-26.Kalkatungic)	tmrca(biphone_binary_2020-10-26.KanyaraMantharta)	tmrca(biphone_binary_2020-10-26.Karnic)	tmrca(biphone_binary_2020-10-26.Kartu)	tmrca(biphone_binary_2020-10-26.Marrngu)	tmrca(biphone_binary_2020-10-26.Mayi)	tmrca(biphone_binary_2020-10-26.Ngayarta)	tmrca(biphone_binary_2020-10-26.NgumpinYapa)	tmrca(biphone_binary_2020-10-26.PamaMaric)	tmrca(biphone_binary_2020-10-26.SouthWest)	tmrca(biphone_binary_2020-10-26.ThuraYura)	tmrca(biphone_binary_2020-10-26.WakaKabi)	tmrca(biphone_binary_2020-10-26.Warluwaric)	tmrca(biphone_binary_2020-10-26.Wati)	tmrca(biphone_binary_2020-10-26.Yolngu)	age(biphone_binary_2020-10-26.Bandjalangic)	age(biphone_binary_2020-10-26.CentralNSW)	age(biphone_binary_2020-10-26.Gumbaynggiric)	age(biphone_binary_2020-10-26.Kalkatungic)	age(biphone_binary_2020-10-26.KanyaraMantharta)	age(biphone_binary_2020-10-26.Karnic)	age(biphone_binary_2020-10-26.Kartu)	age(biphone_binary_2020-10-26.Marrngu)	age(biphone_binary_2020-10-26.Mayi)	age(biphone_binary_2020-10-26.Ngayarta)	age(biphone_binary_2020-10-26.NgumpinYapa)	age(biphone_binary_2020-10-26.PamaMaric)	age(biphone_binary_2020-10-26.SouthWest)	age(biphone_binary_2020-10-26.ThuraYura)	age(biphone_binary_2020-10-26.WakaKabi)	age(biphone_binary_2020-10-26.Warluwaric)	age(biphone_binary_2020-10-26.Wati)	age(biphone_binary_2020-10-26.Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	bcov.alpha.2	bcov.s.2	frequencies.21	frequencies.22	hfrequencies.21	hfrequencies.22	alpha	PN_cognates_2020-10-26.ucld.mean	PN_cognates_2020-10-26.ucld.stdev	biphone_binary_2020-10-26.ucld.mean	biphone_binary_2020-10-26.ucld.stdev	PN_cognates_2020-10-26.meanRate	PN_cognates_2020-10-26.coefficientOfVariation	PN_cognates_2020-10-26.covariance	biphone_binary_2020-10-26.meanRate	biphone_binary_2020-10-26.coefficientOfVariation	biphone_binary_2020-10-26.covariance	PN_cognates_2020-10-26.treeLikelihood	biphone_binary_2020-10-26.treeLikelihood	PN_cognates_2020-10-26.branchRates	biphone_binary_2020-10-26.branchRates	PN_cognates_2020-10-26.speciation	biphone_binary_2020-10-26.speciation
3890000	-47859.87283472652	-4286.099239208117	-43573.7735955184	6307.751088380712	4915.936933648532	220969.88342825833	177484.83314605922	395.4079320571605	2689.201268785033	747.5670574059284	1821.2197657330012	1876.4760049948595	2079.1077470609284	2438.0986605296766	1601.4079528072298	3516.591492925214	3165.9313296265996	3743.8261535561332	3762.982414347814	1307.2252200130958	2502.8302346853816	581.4999002645372	2238.7031276687667	3207.9123418420118	2208.2900095432083	395.4079320571605	2689.201268785033	747.5670574059284	1821.2197657330012	1876.4760049948595	2079.1077470609284	2438.0986605296766	1601.4079528072298	3516.591492925214	3165.9313296265996	3743.8261535561332	3762.982414347814	1307.2252200130958	2502.8302346853816	581.4999002645372	2238.7031276687667	3207.9123418420118	2208.2900095432083	261.8035476917097	1557.0618501630336	626.3598767253013	377.24154044507344	1011.930664123773	1165.4138009767942	1221.6126441508745	2666.150506278859	1148.2323151913474	1624.7297840935141	2740.8397026796833	2983.8966040325095	1492.5981722425674	1104.3957535829657	1248.2726244540684	2445.982679081995	3338.6263812866628	3077.7495315256406	261.8035476917097	1557.0618501630336	626.3598767253013	377.24154044507344	1011.930664123773	1165.4138009767942	1221.6126441508745	2666.150506278859	1148.2323151913474	1624.7297840935141	2740.8397026796833	2983.8966040325095	1492.5981722425674	1104.3957535829657	1248.2726244540684	2445.982679081995	3338.6263812866628	3077.7495315256406	7.432534052275856E-4	0.0	0.537	0.5155927964435645	0.1818047773822465	0.9614919667747595	0.03850803322524297	0.5	0.5	0.0018564449474381718	0.15325011731934582	0.6618150926425399	0.3381849073574578	0.5	0.5	0.8279461913826931	2.932468826648467E-5	2.4543251577181883E-5	9.16054702115713E-5	1.0191907959529005E-4	2.347510889814108E-5	0.7386520583437447	0.049857573656887935	7.795514118104858E-5	1.088403319746694	0.18151885041113938	-30068.764766834945	-13505.00882868346	-1199.394378775646	-1199.394378775646	-949.4145081280736	-922.0265068618411
3900000	-47884.641819348355	-4310.446596456328	-43574.19522289203	6496.011608588098	5671.18251097841	234907.23956933472	211626.34386534925	362.2744476813357	2702.9586268149196	513.3817938006919	1981.6607501658184	2028.7506779881298	2485.9518312301957	1738.744907374859	2455.3365576426177	2878.9294816962356	3643.413641269199	3942.8996118379514	3972.629693914606	1223.5273487740208	2698.3210044942844	830.7771296834276	2582.1583470371575	3255.4859165176636	2571.3464912014997	362.2744476813357	2702.9586268149196	513.3817938006919	1981.6607501658184	2028.7506779881298	2485.9518312301957	1738.744907374859	2455.3365576426177	2878.9294816962356	3643.413641269199	3942.8996118379514	3972.629693914606	1223.5273487740208	2698.3210044942844	830.7771296834276	2582.1583470371575	3255.4859165176636	2571.3464912014997	459.7322001042687	2148.462660566028	1110.045202265586	1023.7107953237289	1425.422233796586	1463.7916027501094	2148.875285735719	2885.0960738613453	1389.9593813515487	2070.8344102566807	3307.6534883036397	3571.6585422506596	1352.4870922512066	915.5855168526837	1388.282588041846	2923.606505420067	3747.9604859105475	2981.9462537853437	459.7322001042687	2148.462660566028	1110.045202265586	1023.7107953237289	1425.422233796586	1463.7916027501094	2148.875285735719	2885.0960738613453	1389.9593813515487	2070.8344102566807	3307.6534883036397	3571.6585422506596	1352.4870922512066	915.5855168526837	1388.282588041846	2923.606505420067	3747.9604859105475	2981.9462537853437	6.943253914318263E-4	0.0	0.537	0.5671138099478288	0.10321561548824336	0.9635855374335923	0.03641446256641001	0.5	0.5	0.003948112008611498	0.19238587890358919	0.6480921439727111	0.3519078560272866	0.5	0.5	0.8103709194166113	2.7327566596300447E-5	2.160931067275039E-5	7.71725013868072E-5	7.714071516856266E-5	2.17082079234366E-5	0.739316021059573	-0.02354213555862674	6.83585533958351E-5	1.00137274856609	0.25053033924925067	-30068.126215164873	-13506.069007727156	-1199.394378775646	-1199.394378775646	-956.1335716900873	-939.9283548041326
3910000	-47888.169808296545	-4309.405441717383	-43578.76436657916	6693.165837920931	5882.6997695884675	219880.83542338133	223139.9692583609	508.2499075509874	2513.738715887195	488.2874914579402	1150.7404118123943	1648.891125530784	2269.406611806796	2003.9901095567257	2256.3140515516093	3818.063927473776	3208.164120006608	3611.2482104013197	3290.9813196663795	1137.487474926058	2271.6937378634293	933.923426699827	1918.4354248373545	3104.188058361067	2649.1484623987308	508.2499075509874	2513.738715887195	488.2874914579402	1150.7404118123943	1648.891125530784	2269.406611806796	2003.9901095567257	2256.3140515516093	3818.063927473776	3208.164120006608	3611.2482104013197	3290.9813196663795	1137.487474926058	2271.6937378634293	933.923426699827	1918.4354248373545	3104.188058361067	2649.1484623987308	451.8225512723738	1910.2918823272116	1116.105876775868	1616.6430067590077	1867.8638008770436	1163.0078622629155	1756.9103004756316	3362.0287536057626	1642.344745422999	2091.3133242760596	3150.6979675784223	3673.2357640506884	2068.023098989319	982.9670582055417	1837.6014131710674	2788.4961628535157	3455.121060074185	4170.85321185635	451.8225512723738	1910.2918823272116	1116.105876775868	1616.6430067590077	1867.8638008770436	1163.0078622629155	1756.9103004756316	3362.0287536057626	1642.344745422999	2091.3133242760596	3150.6979675784223	3673.2357640506884	2068.023098989319	982.9670582055417	1837.6014131710674	2788.4961628535157	3455.121060074185	4170.85321185635	6.862899250804039E-4	0.0	0.537	0.5384829029771586	0.11669002833713543	0.9645481914266111	0.03545180857339126	0.5	0.5	0.005018385878485696	0.19620468911372665	0.654265884272076	0.3457341157279217	0.5	0.5	0.9276875031160169	2.9500230841419715E-5	2.609136663813951E-5	7.172558112404145E-5	7.502565886948078E-5	2.3474354821576616E-5	0.7726173404885008	-0.007306443647333452	6.127403226831528E-5	1.0167532936968708	0.1978627826686789	-30081.287496834837	-13497.476869744323	-1199.394378775646	-1199.394378775646	-949.0472438985722	-945.3713387984124
3920000	-47879.714971944355	-4329.044301903801	-43550.670670040556	6945.839408896168	6728.470075715526	234273.0030553014	249199.39425861483	453.3805452647037	2875.1177720171286	717.3607219291604	1389.3667030576858	1916.98818669906	2425.3062454687606	2448.431403195945	2333.4120640908905	3616.6169664905874	3287.4301031146924	3950.5206869611	3490.2996140323403	906.840517700933	2231.8443652549563	823.8142115755276	2157.817910672414	3493.9510683699996	3155.9179594434568	453.3805452647037	2875.1177720171286	717.3607219291604	1389.3667030576858	1916.98818669906	2425.3062454687606	2448.431403195945	2333.4120640908905	3616.6169664905874	3287.4301031146924	3950.5206869611	3490.2996140323403	906.840517700933	2231.8443652549563	823.8142115755276	2157.817910672414	3493.9510683699996	3155.9179594434568	329.15080983073	3363.046319241889	1415.2979677295934	1519.722717334875	1694.9348897405941	1233.290303148627	2152.6092163784288	2532.212369941943	1646.639481169239	2170.6944334668788	3277.7118134359825	4116.692611315586	2728.072096594012	1067.763406788428	2888.651040931548	3672.1309699392227	3898.4508500703982	4783.410694299539	329.15080983073	3363.046319241889	1415.2979677295934	1519.722717334875	1694.9348897405941	1233.290303148627	2152.6092163784288	2532.212369941943	1646.639481169239	2170.6944334668788	3277.7118134359825	4116.692611315586	2728.072096594012	1067.763406788428	2888.651040931548	3672.1309699392227	3898.4508500703982	4783.410694299539	6.206227047372753E-4	0.0	0.537	0.5889608879766832	0.17296407606532493	0.9645793180112975	0.03542068198870489	0.5	0.5	3.7927410061311314E-4	0.1726383346422786	0.6528765725797356	0.347123427420262	0.5	0.5	0.8495929522337301	2.7219208741973286E-5	2.2579989084072476E-5	6.462687293184779E-5	6.598414025681457E-5	2.124391392185391E-5	0.7617022034108322	0.10103020757744094	5.672701923718637E-5	1.0292416428703484	0.16287976736153292	-30049.192751785973	-13501.47791825458	-1199.394378775646	-1199.394378775646	-956.1688867381428	-957.8306080228294
3930000	-47867.23414130229	-4320.4164283225355	-43546.817712979755	6396.275397055058	6893.02125540004	224429.43376918905	241077.23903003117	465.99872628287727	2335.1087271925885	676.5795922147072	1081.9617379951717	1801.9522102264473	2882.0762018881533	2056.440364363209	1922.5236035147336	3090.1130375431	2971.357423046926	4088.9480640725947	3544.7308450270334	1005.276885855604	2206.911225478722	856.4086048374278	2624.366694060173	3297.0428379427885	2845.6724134602528	465.99872628287727	2335.1087271925885	676.5795922147072	1081.9617379951717	1801.9522102264473	2882.0762018881533	2056.440364363209	1922.5236035147336	3090.1130375431	2971.357423046926	4088.9480640725947	3544.7308450270334	1005.276885855604	2206.911225478722	856.4086048374278	2624.366694060173	3297.0428379427885	2845.6724134602528	281.47877897969977	2856.1885048809027	1580.0575643129348	1665.5993130694826	1943.6163747844923	1373.3012484816834	2033.6291532199978	4188.261476397574	1788.873947766843	1974.1965364983366	3859.636948814996	4065.3312861436802	2722.029427743207	1175.458854375969	1846.2476371631508	3115.7513046343556	3356.2375780216757	4047.44417610918	281.47877897969977	2856.1885048809027	1580.0575643129348	1665.5993130694826	1943.6163747844923	1373.3012484816834	2033.6291532199978	4188.261476397574	1788.873947766843	1974.1965364983366	3859.636948814996	4065.3312861436802	2722.029427743207	1175.458854375969	1846.2476371631508	3115.7513046343556	3356.2375780216757	4047.44417610918	7.029011212497973E-4	0.0	0.537	0.5909016498445678	0.15028329912877977	0.9633354786374286	0.036664521362573664	0.5	0.5	8.202790440277615E-4	0.22023128008221524	0.64446637144935	0.3555336285506476	0.5	0.5	0.9095009053222758	2.8997653293302715E-5	2.3796020514331242E-5	6.740243499377362E-5	6.37935946079686E-5	2.3442252399876515E-5	0.7645060161477883	0.03597775763105125	5.851340686756573E-5	0.9444875707579228	0.31052760363240484	-30048.81775295082	-13497.999960028932	-1199.394378775646	-1199.394378775646	-951.0562701730512	-954.7118685844868
3940000	-47866.288224329626	-4302.234946214908	-43564.05327811472	6497.011163849567	5905.39546512436	215577.49147686057	212323.30747337986	434.00822915144767	2169.2161627893474	692.5652150641023	850.1232544626313	1625.13474640639	2915.188641914855	2140.6580045456253	2417.651547180978	3188.317409883046	3395.698240559208	3705.1655039311245	3244.9672085972875	716.7330959311989	2266.660182915648	818.3181035794531	2072.4472303960024	3217.7834422138617	2890.4462073600967	434.00822915144767	2169.2161627893474	692.5652150641023	850.1232544626313	1625.13474640639	2915.188641914855	2140.6580045456253	2417.651547180978	3188.317409883046	3395.698240559208	3705.1655039311245	3244.9672085972875	716.7330959311989	2266.660182915648	818.3181035794531	2072.4472303960024	3217.7834422138617	2890.4462073600967	336.06301367058967	2311.8433139639505	1508.948519021177	1468.1597178510112	1573.6994808024021	1219.0012393535192	2211.2817999675217	3120.519359999856	1234.579887936631	1704.305871701201	3147.883176510493	3540.6930550965376	2489.3039309933756	859.4618810803689	1332.6764158891692	2460.4713714045556	3346.0456310578475	4955.345477673205	336.06301367058967	2311.8433139639505	1508.948519021177	1468.1597178510112	1573.6994808024021	1219.0012393535192	2211.2817999675217	3120.519359999856	1234.579887936631	1704.305871701201	3147.883176510493	3540.6930550965376	2489.3039309933756	859.4618810803689	1332.6764158891692	2460.4713714045556	3346.0456310578475	4955.345477673205	6.904008944179503E-4	0.0	0.537	0.5161763545839771	0.19357799587852176	0.9641629507370556	0.0358370492629467	0.5	0.5	0.0012195297319195666	0.19477524158000922	0.6513767671245587	0.3486232328754389	0.5	0.5	0.9493330854321199	3.0356701658012564E-5	2.3676921578401684E-5	7.815278787119575E-5	8.761855467406247E-5	2.365962500190409E-5	0.7226336849341418	-0.002565725499409431	6.44277945797419E-5	1.0804495054929775	0.1771631479026021	-30066.224511025615	-13497.828767089104	-1199.394378775646	-1199.394378775646	-946.6548522068183	-940.4924565463309
3950000	-47841.225309512214	-4306.07516920216	-43535.150140310056	6912.12456805325	5751.732790193488	220598.16121417994	212049.92065869097	413.23048753009397	2235.7059943254144	896.7945183271975	917.8866586579474	1763.699900249795	2825.0979267369485	2145.2362836732464	1960.236749573009	2238.492720506562	3352.8541148543086	4527.110133601467	3448.7164118701303	986.89365120068	2317.451406896779	951.8842270007569	2432.4004546205106	3071.7764944287997	2662.705583367203	413.23048753009397	2235.7059943254144	896.7945183271975	917.8866586579474	1763.699900249795	2825.0979267369485	2145.2362836732464	1960.236749573009	2238.492720506562	3352.8541148543086	4527.110133601467	3448.7164118701303	986.89365120068	2317.451406896779	951.8842270007569	2432.4004546205106	3071.7764944287997	2662.705583367203	388.60709576508117	3336.516939696753	1420.4965704735519	1400.3130356273866	1613.9546132805815	1265.3914786955415	2438.4177957080774	2910.640520163155	1308.2021872483554	1744.3807724996952	3070.565366421263	3699.327457182662	2299.7259934227977	1051.7284461656452	1967.2146937502664	2639.4927248897907	3245.4870868480943	4002.6771452972	388.60709576508117	3336.516939696753	1420.4965704735519	1400.3130356273866	1613.9546132805815	1265.3914786955415	2438.4177957080774	2910.640520163155	1308.2021872483554	1744.3807724996952	3070.565366421263	3699.327457182662	2299.7259934227977	1051.7284461656452	1967.2146937502664	2639.4927248897907	3245.4870868480943	4002.6771452972	6.71092217292612E-4	0.0	0.537	0.5468936991530339	0.14237415762084682	0.9627706112855335	0.03722938871446871	0.5	0.5	0.0010593417511779119	0.22987199847212347	0.652083908632245	0.3479160913677526	0.5	0.5	0.8770882294216226	3.1446120466882296E-5	2.6588731722209093E-5	7.430421541859083E-5	7.950370099352286E-5	2.3576826495527683E-5	0.7597485875950611	-0.02966766116734117	5.9579151515620715E-5	1.0838659905003016	0.11582455819804621	-30053.01604230027	-13482.134098009788	-1199.394378775646	-1199.394378775646	-949.9594623997934	-940.533538918195
3960000	-47882.74940146857	-4313.2416931986145	-43569.50770826996	6952.4993576329625	6291.101536039317	209790.21016013183	238936.88913492905	216.0056843176351	2094.6617464768547	1208.367610542327	708.0534693223159	1660.341219676028	2707.835848452432	1876.1848753082943	2341.429079793361	3040.9415888847257	3119.342149663215	4297.8677620409735	3010.404775358422	1180.9048557153696	2200.8862563501757	765.9883570548773	2670.9670135901456	3100.3663588058635	2687.0512579813735	216.0056843176351	2094.6617464768547	1208.367610542327	708.0534693223159	1660.341219676028	2707.835848452432	1876.1848753082943	2341.429079793361	3040.9415888847257	3119.342149663215	4297.8677620409735	3010.404775358422	1180.9048557153696	2200.8862563501757	765.9883570548773	2670.9670135901456	3100.3663588058635	2687.0512579813735	245.0200837832703	2567.2389133374845	1135.763788372223	920.7537469267713	1819.7069591468917	1444.4082638653852	2364.2737460553726	2648.334798567085	1941.093240263823	1916.4320704821678	3077.5702450425706	4095.0059778782397	2078.2537524150653	1960.30734665819	2320.7515358827486	2303.8315411159074	3657.9142401477197	4254.077779056847	245.0200837832703	2567.2389133374845	1135.763788372223	920.7537469267713	1819.7069591468917	1444.4082638653852	2364.2737460553726	2648.334798567085	1941.093240263823	1916.4320704821678	3077.5702450425706	4095.0059778782397	2078.2537524150653	1960.30734665819	2320.7515358827486	2303.8315411159074	3657.9142401477197	4254.077779056847	6.734804505812162E-4	0.0	0.537	0.49123450951290004	0.21373152576219437	0.9628625316031832	0.03713746839681891	0.5	0.5	4.559183731861538E-4	0.17243663318615596	0.6407737626302407	0.3592262373697568	0.5	0.5	0.7685637257396394	3.2859762530505784E-5	2.714039571783954E-5	7.526533303742024E-5	7.86258959655704E-5	2.4835062913493085E-5	0.7485512241856181	0.05687807345781732	6.319404360210117E-5	1.034581447159573	0.19239014660426776	-30064.739910158838	-13504.767798111117	-1199.394378775646	-1199.394378775646	-944.6875917023457	-953.163057912878
3970000	-47872.28728767607	-4315.817274840261	-43556.47001283581	6518.682367753387	6173.769258978479	211316.36140212073	239968.50481882074	470.5706615195405	2164.479689798394	858.5104316884702	519.1223097795412	1749.9940334411833	2728.1799308311056	2546.9610964716117	2008.0770198058608	3380.393772423527	3261.101101294862	3961.6319119783006	3297.3330141684123	1283.001290957416	2399.568869440054	696.8700539418772	1796.4143091151825	3192.0103646503603	2750.36942673977	470.5706615195405	2164.479689798394	858.5104316884702	519.1223097795412	1749.9940334411833	2728.1799308311056	2546.9610964716117	2008.0770198058608	3380.393772423527	3261.101101294862	3961.6319119783006	3297.3330141684123	1283.001290957416	2399.568869440054	696.8700539418772	1796.4143091151825	3192.0103646503603	2750.36942673977	208.81783404012373	4327.716607330243	1082.4874110877504	1139.0542977198306	1984.0998619571076	1260.0162931075884	3233.7466343789215	1753.390925723037	1879.6155726308282	1675.7866556427623	3156.1781804755724	4018.899652081486	1380.7489422191688	1408.8432373031321	3154.716110273592	2373.8520583591626	3447.4403137159547	5146.373697298675	208.81783404012373	4327.716607330243	1082.4874110877504	1139.0542977198306	1984.0998619571076	1260.0162931075884	3233.7466343789215	1753.390925723037	1879.6155726308282	1675.7866556427623	3156.1781804755724	4018.899652081486	1380.7489422191688	1408.8432373031321	3154.716110273592	2373.8520583591626	3447.4403137159547	5146.373697298675	6.066229486208607E-4	0.0	0.537	0.49014549388958206	0.15925107946349104	0.9639560499489268	0.036043950051075344	0.5	0.5	0.004000075498265957	0.16592488093005953	0.6516760622801655	0.34832393771983194	0.5	0.5	0.9303073359574769	3.185592192834053E-5	2.722211034694909E-5	7.231541205977367E-5	8.499600160979908E-5	2.448325708157192E-5	0.7658359867610016	0.05938737046132993	5.9752004285211386E-5	1.2468341618673582	0.18121034912927372	-30044.295774944956	-13512.17423789085	-1199.394378775646	-1199.394378775646	-946.781755746135	-954.2001099346897
3980000	-47857.03476584928	-4307.537586722371	-43549.49717912691	6153.975616924637	5378.468427765239	212581.70476346865	222248.94015998527	574.7362533047376	2159.3813052034507	780.658207348026	1154.9401498935115	1921.495417558257	2600.680356864537	2311.5684669704315	2005.9441592835733	2863.1633025827646	3300.3965462775946	3862.56586697793	3236.0232203909686	1528.0052422882698	2403.902337049907	1008.6238510212299	3005.065456108554	3322.3865629456604	2142.6876457398494	574.7362533047376	2159.3813052034507	780.658207348026	1154.9401498935115	1921.495417558257	2600.680356864537	2311.5684669704315	2005.9441592835733	2863.1633025827646	3300.3965462775946	3862.56586697793	3236.0232203909686	1528.0052422882698	2403.902337049907	1008.6238510212299	3005.065456108554	3322.3865629456604	2142.6876457398494	218.51895181569174	4014.1216750269473	910.500483141401	1072.3158551422225	1175.827342727616	1327.8835229101219	2947.956662279653	3094.8785929238984	1699.651597830095	1625.1274390748697	2967.2286705117563	3682.16614822712	1375.236245665778	1356.6705386271537	2212.9858297660244	2323.5743963758305	3011.2249337762846	3256.5914412517113	218.51895181569174	4014.1216750269473	910.500483141401	1072.3158551422225	1175.827342727616	1327.8835229101219	2947.956662279653	3094.8785929238984	1699.651597830095	1625.1274390748697	2967.2286705117563	3682.16614822712	1375.236245665778	1356.6705386271537	2212.9858297660244	2323.5743963758305	3011.2249337762846	3256.5914412517113	7.443344314807457E-4	0.0	0.537	0.5125845448524015	0.15476501724592034	0.9640745368922442	0.03592546310775793	0.5	0.5	4.2511545936766044E-4	0.2304197929892899	0.6205524203213652	0.3794475796786323	0.5	0.5	0.7399184726011392	3.1935308220807355E-5	3.015453728429161E-5	7.391729617386597E-5	7.40257321460283E-5	2.383818528794257E-5	0.8237746211061623	0.08377229065615925	6.169458743610614E-5	0.9821728686686917	0.17854368980781654	-30047.102917712906	-13502.394261414005	-1199.394378775646	-1199.394378775646	-945.3311318293299	-945.1622775571443
3990000	-47868.929325025485	-4317.0791602236795	-43551.85016480181	6573.64480232656	6165.725547553824	209533.47643591327	248354.1680181021	656.7883687188794	2477.976628671662	644.3321444503263	825.3532424262044	1715.651693426256	2405.5945136515084	2449.416531782539	2695.375994038177	3606.5262342750607	3209.003606188881	3668.619273059471	3116.800622680501	1059.0180451017973	2263.4126148647047	747.7113322037105	1659.4458424175214	3228.250282077062	2042.309231224109	656.7883687188794	2477.976628671662	644.3321444503263	825.3532424262044	1715.651693426256	2405.5945136515084	2449.416531782539	2695.375994038177	3606.5262342750607	3209.003606188881	3668.619273059471	3116.800622680501	1059.0180451017973	2263.4126148647047	747.7113322037105	1659.4458424175214	3228.250282077062	2042.309231224109	295.08601567860853	4444.668599957585	1606.7319588229102	1215.947654987657	1867.816281025037	1389.5384645623735	3814.1900587318955	2630.2476015710536	2390.298770551359	2029.7398170931037	3326.6157942511554	4088.774723487378	1943.0116843128221	1385.6678464110748	2441.1458182940733	2511.123954634707	3168.2670482337185	3866.0386927998297	295.08601567860853	4444.668599957585	1606.7319588229102	1215.947654987657	1867.816281025037	1389.5384645623735	3814.1900587318955	2630.2476015710536	2390.298770551359	2029.7398170931037	3326.6157942511554	4088.774723487378	1943.0116843128221	1385.6678464110748	2441.1458182940733	2511.123954634707	3168.2670482337185	3866.0386927998297	6.913338050430268E-4	0.0	0.537	0.46207058048089084	0.16381598356203644	0.9621706289017735	0.03782937109822868	0.5	0.5	6.213356908825203E-4	0.1963908440714046	0.6444649842888333	0.35553501571116397	0.5	0.5	0.8470473127932271	3.2106703486735046E-5	2.916349577075259E-5	5.967530873314968E-5	5.9099206973881045E-5	2.40210901262854E-5	0.782177752404414	0.02012935757940897	5.026381869369836E-5	0.9962680478928924	0.17864205306279657	-30055.035115366405	-13496.815049435403	-1199.394378775646	-1199.394378775646	-944.7754056272122	-957.4516176900198
4000000	-47875.127815445405	-4320.573959675902	-43554.5538557695	6259.711592924937	5811.97719570657	201298.12523232985	265824.7555938135	613.4353295172913	2409.6763930665056	788.5511482918353	1146.7339035317798	1801.1134409567871	2246.7695471420893	2524.373242233689	2656.5501783501536	3095.1529990477193	3207.4059422504743	3616.2991304709167	2934.837797887495	1166.3609280407532	2365.9965822615823	562.3030210518111	1649.1332749924716	3120.922432216581	1662.5865733693936	613.4353295172913	2409.6763930665056	788.5511482918353	1146.7339035317798	1801.1134409567871	2246.7695471420893	2524.373242233689	2656.5501783501536	3095.1529990477193	3207.4059422504743	3616.2991304709167	2934.837797887495	1166.3609280407532	2365.9965822615823	562.3030210518111	1649.1332749924716	3120.922432216581	1662.5865733693936	388.90008752088784	4813.845621071544	1368.2826337505344	2126.2803733791775	1979.5895183345601	1645.7290386023583	3249.5325951832638	3112.4418837023827	1473.7798187983185	1985.5401977978736	3658.2197793840655	4456.261627459149	1863.2906689572235	1548.6627797661442	3956.806318130558	2951.184173141267	3302.8989777690576	3485.725916761091	388.90008752088784	4813.845621071544	1368.2826337505344	2126.2803733791775	1979.5895183345601	1645.7290386023583	3249.5325951832638	3112.4418837023827	1473.7798187983185	1985.5401977978736	3658.2197793840655	4456.261627459149	1863.2906689572235	1548.6627797661442	3956.806318130558	2951.184173141267	3302.8989777690576	3485.725916761091	6.826681729066971E-4	0.0	0.537	0.5663911953947552	0.10582150047312251	0.9641523934574087	0.035847606542593585	0.5	0.5	0.0025425560541780475	0.2045051484868258	0.6455006131209993	0.354499386878998	0.5	0.5	0.7927608442249904	3.4010368099608596E-5	3.1122733012537575E-5	5.753095100830974E-5	6.888857161520879E-5	2.5535359836838486E-5	0.7831078541106908	0.05337531564046316	4.850449058389827E-5	1.2443820568492112	0.12364099566860515	-30044.04104532395	-13510.512810445553	-1199.394378775646	-1199.394378775646	-940.4755289412892	-965.5124978023495
