# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon May 13 19:00:45 BST 2019 [seed=666]
# -overwrite -seed 666 testConstantSize.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
9354000	-3918.8696003168807	-73.07911156130699	-3845.7904887555737	65.48047316403019	1928.5195268359698	238.34724195769445	19.22101460067123	20.69801288146582	0.2807168018427503	0.21297340584771549	0.24565687602451217	0.26065291628502046	9.062119329033317E-4	9.062119329033317E-4	-3845.7904887555737	0.0	-69.04372027127307
9355000	-3926.0294060183096	-76.08873461983495	-3849.9406713984745	60.95163250075473	1933.0483674992452	240.0182800628172	33.31163837608582	22.256420099217554	0.26705402715497717	0.21110372920608103	0.26118932735391975	0.26065291628502046	9.02284772636125E-4	9.022847726361254E-4	-3849.9406713984745	0.0	-70.11313191518296
9356000	-3922.0443537962183	-73.52829122489722	-3848.516062571321	56.962157054520766	1937.0378429454793	229.32766439517957	24.1138276615172	17.307953969033377	0.29015995625455315	0.1918592617172527	0.26063591786372164	0.2573448641644709	8.921003504483089E-4	8.92100350448309E-4	-3848.516062571321	0.0	-69.19781481774844
9357000	-3924.8636956505266	-73.53914807786677	-3851.32454757266	62.24768222699731	1931.7523177730027	238.38060059708678	27.172810809345865	18.9705753499732	0.3026721361838792	0.20592899122546335	0.2465578893226685	0.2448409832679873	9.050868771244822E-4	9.050868771244825E-4	-3851.32454757266	0.0	-68.61929188603173
9358000	-3921.413553879099	-72.3078490876062	-3849.1057047914924	59.09238184230798	1934.907618157692	225.6438687982907	25.17232112472704	14.966535699840767	0.27110927969139614	0.2050949003723869	0.2525202205899788	0.2712755993462366	9.88426487623034E-4	9.88426487623034E-4	-3849.1057047914924	0.0	-68.07269605115009
9359000	-3926.4294849853386	-72.571852636438	-3853.8576323489006	57.89579919929525	1936.1042008007048	219.51462514522115	33.47486842813464	9.967937809784104	0.2997414718364905	0.20085851224634346	0.24515591478175205	0.2542441011354124	0.001020614349700368	0.0010206143497003683	-3853.8576323489006	0.0	-68.14307804758565
9360000	-3924.3019267267455	-75.12646239708498	-3849.1754643296604	76.6073468796236	1917.3926531203765	278.881901238796	26.850486132776933	13.666820060598976	0.28931617634995715	0.21723087077061493	0.24401214513063144	0.24944080774879493	7.883669699798475E-4	7.883669699798475E-4	-3849.1754643296604	0.0	-71.09058547754553
9361000	-3924.9560537842613	-78.17126221617347	-3846.7847915680877	68.53785446526274	1925.4621455347374	279.8891838627347	37.470517287250026	14.739772849225448	0.2781695765120609	0.21723087077061493	0.24401214513063144	0.26058740758669113	7.885646091396086E-4	7.885646091396089E-4	-3846.7847915680877	0.0	-72.82860120766155
9362000	-3932.1690466978202	-77.35856394904626	-3854.810482748774	65.69143007598815	1928.3085699240119	270.6992966970555	36.35938231239229	17.695928656253116	0.30202929623838815	0.22041186940417073	0.2385396136122697	0.23901922074516982	8.440265334710896E-4	8.440265334710896E-4	-3854.810482748774	0.0	-71.67484143920325
9363000	-3923.922350578366	-74.27119975304471	-3849.6511508253216	65.40532129396604	1928.5946787060338	253.22148886108837	25.16932652905224	12.260544994740574	0.2907298371903663	0.20393060458674023	0.25316429531306156	0.25217526290983033	9.131170156315119E-4	9.131170156315117E-4	-3849.6511508253216	0.0	-70.52994627441993
9364000	-3929.9524525541724	-72.5253962788207	-3857.427056275352	63.21473009186706	1930.785269908133	234.1621992893302	29.527708884190844	11.528146189282095	0.28886244559388913	0.21109073534225292	0.24708992841763938	0.252956890646217	0.0010519313259221097	0.0010519313259221097	-3857.427056275352	0.0	-68.25102502499342
9365000	-3924.5116947460683	-74.36105652789749	-3850.150638218171	61.66600219670658	1932.3339978032934	248.6772288844295	25.866061420810023	13.428988383546846	0.2795197838251253	0.20812916302382978	0.2500515007360625	0.2622995524149808	8.639470490793687E-4	8.639470490793687E-4	-3850.150638218171	0.0	-70.38490998006384
9366000	-3920.743216157823	-76.0721867138774	-3844.671029443946	65.40721112948884	1928.5927888705112	261.36079168894406	25.9747683790598	18.278724580728095	0.2867045400996892	0.2045162277293698	0.2510090225081274	0.257770209662812	7.711023016505E-4	7.711023016505E-4	-3844.671029443946	0.0	-71.52346123114238
9367000	-3925.164116638376	-76.89167908111727	-3848.272437557259	70.14963827705037	1923.8503617229496	275.61974534934916	30.768364726342732	16.40084026860052	0.272680182584412	0.22782802013028997	0.24172158762248444	0.257770209662812	7.830638829269213E-4	7.830638829269216E-4	-3848.272437557259	0.0	-72.01841565782517
9368000	-3923.0904662984817	-74.62845663017595	-3848.4620096683057	67.75722135941109	1926.242778640589	263.3282141564204	25.480389287577644	12.739528104555975	0.2880808878713467	0.1980223625419095	0.26617656467055306	0.24772018491618905	8.490857871182253E-4	8.490857871182252E-4	-3848.4620096683057	0.0	-70.83531987349033
9369000	-3929.28775976089	-77.35061838595333	-3851.937141374937	69.71257450390017	1924.2874254960998	275.2879169301991	31.331061423690723	22.29718578570509	0.2770126346779656	0.2184027899875123	0.26874241370562363	0.23584216162889685	7.547217508221391E-4	7.547217508221392E-4	-3851.937141374937	0.0	-71.75038530300647
9370000	-3925.1932628005156	-77.22825386133522	-3847.9650089391803	70.95083407114957	1923.0491659288505	280.8311567486221	28.742376801142314	16.675103520063796	0.2770126346779656	0.20978690236995592	0.25165337953880335	0.26154708341327354	8.025593428032248E-4	8.025593428032247E-4	-3847.9650089391803	0.0	-72.53782917785813
9371000	-3926.1630541351838	-76.10561271523228	-3850.0574414199514	61.683012773985574	1932.3169872260144	250.0716017695072	19.511524796790614	15.615978723639122	0.2841576408711789	0.21273208132934038	0.25733741775240965	0.2457728600470695	9.656088321170956E-4	9.656088321170951E-4	-3850.0574414199514	0.0	-72.61494289941581
9372000	-3924.7069973144016	-76.79960167259694	-3847.9073956418047	63.79248748661883	1930.207512513381	241.44418027219734	41.287538455906564	21.142479861454742	0.2825408100948608	0.217834693179749	0.25847280708531295	0.24115168964007563	8.672740284159842E-4	8.67274028415984E-4	-3847.9073956418047	0.0	-70.19791842473305
9373000	-3920.0294429718374	-71.58867125977991	-3848.4407717120575	62.82226562554839	1931.1777343744516	224.98220623364807	24.798313721116713	22.334919584766915	0.28581221450280114	0.22075015241486787	0.2588335832037894	0.23460404987854003	9.391341626459208E-4	9.391341626459206E-4	-3848.4407717120575	0.0	-66.54887241681327
9374000	-3928.303497626507	-74.67068165485396	-3853.632815971653	65.03115326057687	1928.968846739423	255.68753736435735	27.01811283780958	13.833147365083262	0.27268344370660597	0.22655285426232213	0.24830089750229972	0.2524628045287706	8.587657900429459E-4	8.587657900429459E-4	-3853.632815971653	0.0	-70.50376481646731
9375000	-3927.2016521876862	-73.24697509920556	-3853.954677088481	63.73515820267903	1930.264841797321	240.96018045742284	25.285481272560666	15.504007658853105	0.2817857299097397	0.20440895645292131	0.27375716221990887	0.2400481514174285	8.829900503676614E-4	8.829900503676615E-4	-3853.954677088481	0.0	-69.02264932976516
9376000	-3922.161009499744	-73.66436332227624	-3848.496646177468	63.27503511733906	1930.724964882661	242.78271908238227	28.869480392555	14.956779137730027	0.2801912280658301	0.2107072523741368	0.258945902832647	0.25015561672738446	9.506470876356671E-4	9.506470876356677E-4	-3848.496646177468	0.0	-69.02745002843167
9377000	-3924.994650677126	-77.06387616775072	-3847.9307745093756	66.81898271307536	1927.1810172869245	276.61775213017813	24.836474859145056	13.218064973743962	0.28509660639669965	0.21221958725972115	0.25920715837174857	0.2434766479718289	7.780125480464538E-4	7.780125480464537E-4	-3847.9307745093756	0.0	-73.35622631593162
9378000	-3919.1370945811245	-72.92000852773857	-3846.217086053386	60.74495775647917	1933.2550422435208	233.31028127403465	20.79763001375921	17.649316681860903	0.2831983896094294	0.20977326428540263	0.2539603872084527	0.2530679588967135	9.613621752035482E-4	9.613621752035482E-4	-3846.217086053386	0.0	-68.95818758485879
9379000	-3928.940106645171	-75.28942533345834	-3853.6506813117126	57.13990232756866	1936.8600976724313	237.15272391420905	23.440682810434286	16.527304562792153	0.2906418488548322	0.2023298050399998	0.2515968020207684	0.25543154408439783	9.305162418841705E-4	9.305162418841704E-4	-3853.6506813117126	0.0	-71.12841439399243
9380000	-3924.4116344065887	-74.3471521467964	-3850.0644822597924	62.01505123065981	1931.9849487693402	237.54576533577915	36.36730802223985	12.818506613473799	0.2865706798663327	0.20236442119524453	0.25168487740941603	0.25938002152900497	8.751132466007931E-4	8.751132466007935E-4	-3850.0644822597924	0.0	-69.27559944581057
9381000	-3923.8819871683045	-74.47793483530343	-3849.404052333001	69.20094379262522	1924.7990562073749	260.52120398041103	23.871411382882155	17.34247857254788	0.28447712115638557	0.22539627289497205	0.2382165961473346	0.25191000980130607	7.992621260563315E-4	7.992621260563315E-4	-3849.404052333001	0.0	-70.29028054574329
9382000	-3922.9145416855813	-76.23872572602258	-3846.675815959559	71.5958084070672	1922.4041915929329	271.5865562636237	35.323839133972385	16.69011097903284	0.28447712115638557	0.21441966550637262	0.24721083572304245	0.25389237761419764	8.065815912499018E-4	8.065815912499018E-4	-3846.675815959559	0.0	-70.81974390070135
9383000	-3925.665818045489	-78.72157940669116	-3846.9442386387977	80.08819435509679	1913.9118056449033	306.20407613686064	30.864038158288515	21.790785309908166	0.2888702259239444	0.20309481203938876	0.2641881887122421	0.243846773324423	6.742794341913239E-4	6.742794341913239E-4	-3846.9442386387977	0.0	-73.33757984321673
9384000	-3926.1040523465285	-76.22968388664965	-3849.874368459879	72.38412868606301	1921.615871313937	277.13486237172424	28.224776338376778	19.557725549735437	0.2667354537779712	0.21807536841247527	0.25727933204355524	0.2579098457659965	8.409283811096027E-4	8.409283811096028E-4	-3849.874368459879	0.0	-71.20978135808983
9385000	-3924.9734675806703	-75.41943010591604	-3849.5540374747543	69.87998040962621	1924.1200195903739	267.7750060318793	30.246643587443597	15.4920312124575	0.2947551957651737	0.1994101730603046	0.26624779009512944	0.23958684107939043	7.537192656634266E-4	7.537192656634264E-4	-3849.5540374747543	0.0	-70.74482128297119
9386000	-3926.228164656159	-75.5869052648588	-3850.6412593913005	68.16198904670428	1925.8380109532957	261.7147579481111	21.106735926561388	14.908383597288582	0.2768756737411346	0.2208754626757261	0.26367077280451523	0.23857809077862224	8.006760307346928E-4	8.006760307346926E-4	-3850.6412593913005	0.0	-72.10556084135763
9387000	-3926.033356211396	-73.07353387662455	-3852.9598223347716	61.52283425580802	1932.477165744192	227.45564058154952	24.090647467188653	25.386615741473626	0.2812206639199829	0.20012243218535522	0.2583188022642214	0.26033810163043863	9.592630234215327E-4	9.59263023421533E-4	-3852.9598223347716	0.0	-67.80828565948921
9388000	-3924.9786493964307	-77.51835791963825	-3847.4602914767925	71.29431497522017	1922.7056850247798	275.9185936948586	38.02809877206753	16.977376147683024	0.2751337525868859	0.21084756462583037	0.25302765680968065	0.26099102597760127	8.007642035132782E-4	8.007642035132783E-4	-3847.4602914767925	0.0	-71.8063708955705
9389000	-3921.0786819605264	-73.39143365486275	-3847.6872483056636	65.20302801921909	1928.7969719807809	245.82177179430465	24.900136551994578	16.565684031084565	0.27370082932431866	0.21223212516287884	0.2512809326280724	0.2627861128847283	8.502700454730098E-4	8.5027004547301E-4	-3847.6872483056636	0.0	-69.10777067846242
9390000	-3925.8427833315395	-74.53102149818231	-3851.311761833357	74.96738071022799	1919.032619289772	271.7895180407643	27.165357671957974	15.356300267252987	0.2653757444900873	0.2159850715234234	0.26815307390403065	0.25048611008245686	7.452951422185338E-4	7.452951422185337E-4	-3851.311761833357	0.0	-70.24785482848309
9391000	-3925.5630405498737	-76.79122293175007	-3848.771817618124	64.06284104540289	1929.9371589545972	263.10936055593885	35.84085063223457	16.428247138073743	0.28936534993035945	0.2159850715234234	0.26783809108220935	0.22681148746400603	8.227603000277227E-4	8.227603000277227E-4	-3848.771817618124	0.0	-71.33123886557973
9392000	-3925.139933711624	-75.58178631666378	-3849.55814739496	65.63523931460259	1928.3647606853974	264.66270574574287	22.163990340146743	18.097359648338703	0.27942683408594127	0.21585583879473952	0.23889382690559266	0.26582350021372475	8.223853295060522E-4	8.223853295060523E-4	-3849.55814739496	0.0	-71.51730623680184
9393000	-3926.5066331577686	-75.996980505317	-3850.5096526524517	65.41100118679822	1928.5889988132017	261.2024725138499	22.342702350505945	18.377628557526652	0.28067884701343204	0.2233744666892346	0.24883393002103366	0.24711275627629792	8.814142585714674E-4	8.814142585714676E-4	-3850.5096526524517	0.0	-71.8196830213572
9394000	-3925.396608753155	-74.987817698766	-3850.408791054389	64.53966876447942	1929.4603312355207	246.00361416595536	36.80052101924377	12.473155732175808	0.2941117291357652	0.21443706530535744	0.24433844928257764	0.24711275627629792	8.328973450629615E-4	8.328973450629614E-4	-3850.408791054389	0.0	-69.97301829823726
9395000	-3921.7783353019154	-76.11908949860054	-3845.6592458033147	61.040535119317376	1932.9594648806826	252.16159717985127	27.979918485644472	19.837324812198307	0.276707104992884	0.21545345945973193	0.2538327979238139	0.2540066376235684	8.176984551824007E-4	8.176984551824008E-4	-3845.6592458033147	0.0	-71.08971353024052
9396000	-3923.741366997681	-75.24717036732271	-3848.494196630358	63.65016538557386	1930.349834614426	253.134220682873	27.79693612992414	20.650204157302284	0.2671215516998777	0.21664265349742168	0.2516437770447848	0.264592017757914	9.348006665566645E-4	9.348006665566647E-4	-3848.494196630358	0.0	-70.05243754255342
9397000	-3923.282697535881	-71.26535895772021	-3852.017338578161	64.36152828031439	1929.6384717196856	231.82119370502363	18.0577754801472	14.69221256036454	0.27909506061929185	0.20466914457800753	0.27501293874846405	0.24122285605423477	9.157005327668115E-4	9.157005327668118E-4	-3852.017338578161	0.0	-68.14758513862638
9398000	-3920.781762308147	-72.41763983635136	-3848.3641224717953	60.401796611517625	1933.5982033884825	228.14017424109272	29.07457563564673	14.304816146020677	0.2806900201656037	0.21166096230956782	0.2597539656801692	0.24789505184465752	9.700117854421949E-4	9.700117854421949E-4	-3848.3641224717953	0.0	-67.81778247033209
9399000	-3927.431916851263	-72.93069319306352	-3854.5012236581993	66.45589220478276	1927.5441077952173	243.46268196082985	24.612002115230194	16.878614590459318	0.2887084975200201	0.20736370372500526	0.24567455584311793	0.2582532429118549	9.65959877504125E-4	9.65959877504125E-4	-3854.5012236581993	0.0	-68.54914202859533
9400000	-3921.9115711202003	-71.7049720020284	-3850.2065991181717	59.16148022101901	1934.838519778981	223.38132260654746	21.766563359044206	15.748635570699518	0.2858767616148308	0.23013554376060988	0.2474024175206611	0.23658527710389643	9.649650669701908E-4	9.64965066970191E-4	-3850.2065991181717	0.0	-67.8352526245437
9401000	-3924.23197919519	-74.07461797428498	-3850.157361220905	65.3570071616918	1928.6429928383081	249.7273573222758	22.722331756296736	19.721717589373966	0.2979884717212207	0.21268069496352457	0.25274555621135647	0.23658527710389643	8.594415535309178E-4	8.594415535309176E-4	-3850.157361220905	0.0	-69.69208297303156
9402000	-3924.084068052734	-72.92087983609969	-3851.1631882166344	59.88308747815657	1934.1169125218435	229.55573187642705	26.49197736305467	19.729816230405447	0.3011787473197541	0.21268069496352457	0.2495552806128231	0.23658527710389643	8.535766659660671E-4	8.535766659660668E-4	-3851.1631882166344	0.0	-68.02621340643967
9403000	-3927.1470219140033	-77.47640716155917	-3849.670614752444	65.49129455579917	1928.5087054442008	266.9319196525562	32.79753253263469	15.750172534037112	0.2867228399344774	0.2218095296688788	0.259410981361195	0.23205664903544704	7.955759619823353E-4	7.955759619823354E-4	-3849.670614752444	0.0	-72.44831254011434
9404000	-3928.1838421836983	-74.01329391506849	-3854.17054826863	62.83719573643296	1931.162804263567	237.80283585907296	23.416826770634703	15.750172534037112	0.2867228399344774	0.19006041606721913	0.25831392771746287	0.26490281628083884	9.522075051631535E-4	9.522075051631538E-4	-3854.17054826863	0.0	-69.94263633761898
9405000	-3931.983053955689	-74.29756730443042	-3857.6854866512585	64.50814837780723	1929.4918516221928	244.76236591931996	27.868067191046237	19.921990531506168	0.30433139792417546	0.19862296769117954	0.2477079224346946	0.2493377119499486	9.376673813780109E-4	9.376673813780107E-4	-3857.6854866512585	0.0	-69.16519003397057
9406000	-3926.4422125237966	-73.55460050518917	-3852.8876120186073	61.633352764895676	1932.3666472351042	241.17096351871993	22.162634655901403	19.081104463252853	0.29344629472917555	0.21128074608808234	0.2521432988503755	0.24312966033236483	8.441399900458303E-4	8.441399900458301E-4	-3852.8876120186073	0.0	-69.32680133523141
9407000	-3926.0077971177766	-77.8481106827282	-3848.1596864350486	65.75845144716831	1928.2415485528318	270.71174449976945	24.53909971008119	19.997251538393552	0.2781682545093829	0.22873556201576795	0.24974446123689437	0.24335172223795296	7.932484375223821E-4	7.932484375223822E-4	-3848.1596864350486	0.0	-73.27113797285385
9408000	-3926.5420383963583	-74.82580604010109	-3851.716232356257	67.59521324401511	1926.4047867559848	251.59545799124555	18.019997538864317	19.79500028262871	0.2887200819241552	0.22873556201576795	0.2568240815519431	0.22572027450813192	8.141850875317263E-4	8.141850875317264E-4	-3851.716232356257	0.0	-71.17272596416022
9409000	-3929.4413658049575	-79.00078311123046	-3850.4405826937273	74.71027409176672	1919.2897259082333	293.9628967625607	22.722372057781513	23.673991771566893	0.2887200819241552	0.20774318804750674	0.26502327727876296	0.2385134527495733	6.871066853886612E-4	6.871066853886613E-4	-3850.4405826937273	0.0	-74.39932681355266
9410000	-3925.159147020557	-77.14961532129323	-3848.009531699264	71.11858621882904	1922.881413781171	286.4038992136153	28.614745412710143	14.146524648629265	0.28529336104344805	0.2044035440638383	0.23720628700635488	0.27309680788635704	7.740383346279085E-4	7.740383346279083E-4	-3848.009531699264	0.0	-72.85244248706285
9411000	-3923.76283319729	-76.58459621812963	-3847.1782369791604	67.10896193963819	1926.8910380603618	266.93254338370497	33.3746477113456	16.997211615098802	0.2857885333680889	0.21118487360285285	0.24697927223366367	0.25604732079539283	8.605407423678255E-4	8.605407423678255E-4	-3847.1782369791604	0.0	-71.27514659550316
9412000	-3922.980985673248	-75.23738527962847	-3847.7436003936195	70.53491307967104	1923.465086920329	268.73061039486697	29.88668788041108	15.880952608569538	0.294487838482994	0.22029349995267075	0.24728288576578422	0.23793577579854927	7.729554078771268E-4	7.729554078771271E-4	-3847.7436003936195	0.0	-70.53420513625122
9413000	-3927.24938408811	-75.98227849716301	-3851.2671055909473	61.40582125405366	1932.5941787459462	253.15472232468642	26.05315839543085	18.763318458647838	0.2859835701936335	0.21020245172354807	0.25770968788124876	0.24610429020156785	8.131157834391829E-4	8.131157834391829E-4	-3851.2671055909473	0.0	-71.31864951535113
9414000	-3922.0361448064214	-76.39498505184022	-3845.641159754581	70.84601544427085	1923.153984555729	270.0105538551253	30.422545645650086	21.923383492252256	0.29267364531634454	0.19796992263529586	0.25697358926046554	0.2523828427878923	7.964649218339091E-4	7.964649218339088E-4	-3845.641159754581	0.0	-70.89138282810667
9415000	-3926.5169624066057	-76.14702652522104	-3850.3699358813847	69.74085255324776	1924.2591474467522	273.5424559580285	26.198930775376425	15.430377876562588	0.27998485967866416	0.20239796381771682	0.25377834652614745	0.26383882997746977	8.456922164352427E-4	8.456922164352423E-4	-3850.3699358813847	0.0	-71.88391806270015
9416000	-3925.2001276053747	-74.04665309978616	-3851.1534745055887	60.99750557111973	1933.0024944288803	242.21409592318167	26.364538544478965	14.816149632119984	0.26610008616336694	0.22552615817504224	0.25377834652614745	0.25459540913544154	8.789962917892612E-4	8.789962917892612E-4	-3851.1534745055887	0.0	-69.78647606779947
9417000	-3929.173019419047	-77.881927849147	-3851.2910915699	72.2715185913211	1921.7284814086788	293.0838461029042	28.365202776418457	15.161687103035936	0.2873349381586161	0.22004734194284836	0.2545507054006102	0.2380670144979235	6.34615328696763E-4	6.346153286967631E-4	-3851.2910915699	0.0	-73.61661518229937
9418000	-3928.0118015532134	-79.73076897749117	-3848.2810325757223	74.63042407854874	1919.3695759214513	299.2932864372779	33.2167348816545	19.267494324189055	0.2820432500206802	0.2126128826961656	0.24799441448954235	0.25734945279361005	6.535403202095376E-4	6.535403202095377E-4	-3848.2810325757223	0.0	-74.38936521397669
9419000	-3927.084610129191	-78.32686469193531	-3848.7577454372554	77.6395249140152	1916.3604750859847	302.3388106277947	26.816268338447482	14.945695523737847	0.2820432500206802	0.21132001100036144	0.2551196809596819	0.2515170580192746	7.939616614657248E-4	7.939616614657249E-4	-3848.7577454372554	0.0	-74.12737360927619
9420000	-3932.587682295598	-77.91878528164013	-3854.6688970139576	72.945724970729	1921.054275029271	284.1708300746268	18.807994393992196	14.53232251690414	0.2881611078282834	0.21374975943577115	0.2503637271620701	0.2477254055738735	7.973846012072246E-4	7.973846012072248E-4	-3854.6688970139576	0.0	-74.86178454014467
9421000	-3933.5579266947684	-79.25897528696801	-3854.2989514078004	59.68980934914342	1934.3101906508566	243.41405626592237	50.96113000680236	19.21234488468569	0.28660333094101914	0.2153075363230354	0.2503637271620701	0.2477254055738735	9.727859843597146E-4	9.727859843597147E-4	-3854.2989514078004	0.0	-71.98969263028444
9422000	-3924.0333758565484	-77.88169054374721	-3846.1516853128014	67.8918269284376	1926.1081730715623	271.1193089686631	23.122866611365662	22.254099770741586	0.28478691475259843	0.2017197198087004	0.2636007214073335	0.2498926440313658	8.491135231878821E-4	8.491135231878821E-4	-3846.1516853128014	0.0	-73.19728663394612
9423000	-3928.440302981216	-68.08699038848259	-3860.3533125927333	55.11145608952543	1938.8885439104745	192.95938830274633	12.409030474458657	13.902287380978555	0.27834556326788873	0.22816477420662393	0.2358715354971435	0.25761812702834197	0.0011803516295191717	0.0011803516295191719	-3860.3533125927333	0.0	-65.86417994939914
9424000	-3924.5507329006305	-72.56778116991731	-3851.982951730713	61.88086098250229	1932.1191390174977	235.48795610403016	23.536122519160223	14.165948843311812	0.27834556326788873	0.19217884285238196	0.2557591729418699	0.27371642093785753	8.484713557185224E-4	8.484713557185223E-4	-3851.982951730713	0.0	-68.78211173500175
9425000	-3925.939764378485	-78.24947583088539	-3847.6902885475997	71.99019976732923	1922.0098002326708	293.5543916121911	26.615910994188464	17.42084871657242	0.2890669069294843	0.2027931566120617	0.25209117451455154	0.2560487619439006	7.640082907927913E-4	7.64008290792791E-4	-3847.6902885475997	0.0	-73.76695283201786
9426000	-3936.253946233245	-78.74731179437916	-3857.506634438866	73.68221763879934	1920.3177823612007	304.88894032311543	32.58316510339203	14.32178759110434	0.2646367867110488	0.22775677512600812	0.2502042448010931	0.2574021933618481	6.493109723721974E-4	6.493109723721972E-4	-3857.506634438866	0.0	-74.12360657182977
9427000	-3926.514857252074	-71.02258959874786	-3855.492267653326	58.23952166026126	1935.7604783397387	213.94919118143926	21.277612939380155	23.089220159305707	0.25267146386832073	0.23628759789035433	0.2507109558151988	0.2603299824261242	0.0010028136121850494	0.0010028136121850496	-3855.492267653326	0.0	-66.32315646181843
9428000	-3923.8353075059554	-71.91625285623715	-3851.9190546497184	64.86620234633936	1929.1337976536606	240.63161187102193	23.80728849269222	13.772273514631152	0.3085608862860896	0.19955271307139236	0.2571906201399529	0.23469578050256332	8.133147248936702E-4	8.1331472489367E-4	-3851.9190546497184	0.0	-68.1881005432356
9429000	-3922.6087142100164	-75.18381266149939	-3847.424901548517	65.67567234439284	1928.3243276556072	254.41992301167048	29.82132603159538	17.65265719300195	0.28354393845188264	0.21558673842677345	0.25338266405443344	0.24748665906690862	8.302374705762227E-4	8.302374705762227E-4	-3847.424901548517	0.0	-70.19262251523408
9430000	-3921.4374534739604	-75.32573662831771	-3846.1117168456426	65.12745715087465	1928.8725428491252	252.64208110803895	23.785355768821717	19.57272337439682	0.26722828182402036	0.22369416285736277	0.24909739830917008	0.25998015700944493	8.988775930602875E-4	8.988775930602873E-4	-3846.1117168456426	0.0	-70.78743610807166
9431000	-3923.6685952155694	-74.80473904426995	-3848.8638561712996	62.15109474825071	1931.8489052517493	238.58276390150067	28.396635500022434	20.13160921954044	0.28478679746316427	0.20740793825603915	0.2399148586348745	0.26789040564592026	9.38202262397934E-4	9.382022623979342E-4	-3848.8638561712996	0.0	-69.5784154355039
9432000	-3923.651487619652	-74.55787632550245	-3849.0936112941495	71.30908688340273	1922.6909131165974	268.09111869082966	24.50974027548965	12.777502171358075	0.288844986994767	0.20597144496564052	0.2544811096774878	0.25070245836210286	7.748482165747181E-4	7.748482165747182E-4	-3849.0936112941495	0.0	-70.95438692324565
9433000	-3927.4774589771123	-76.28867921733747	-3851.1887797597747	70.3319215449401	1923.66807845506	262.43337470456174	35.81785914615897	18.779936069506917	0.279143793710868	0.22794740737867078	0.24315596159981995	0.24975283731063946	8.186678039559566E-4	8.186678039559565E-4	-3851.1887797597747	0.0	-70.54027732331019
9434000	-3926.790823394375	-76.80148203217242	-3849.9893413622026	67.82658882413472	1926.1734111758653	266.8137903151245	19.48287051206887	16.596307469958305	0.3036710933034659	0.20759285571601266	0.26283182229151697	0.22590422868900273	7.867356598585704E-4	7.867356598585706E-4	-3849.9893413622026	0.0	-73.35137484969832
9435000	-3932.762011629705	-82.29512889057587	-3850.466882739129	81.13495217208933	1912.8650478279108	349.2585062800796	37.62137205969471	13.732280697101924	0.280177803764268	0.20335445944852973	0.2516998167116097	0.2647679200755909	6.27950938960633E-4	6.279509389606333E-4	-3850.466882739129	0.0	-77.3096782229606
9436000	-3920.437128354401	-76.73444568164496	-3843.702682672756	71.88022640960976	1922.1197735903902	282.69147385297947	27.628861202001215	17.903366592686886	0.27924470430367626	0.21364154850521197	0.2516998167116097	0.2554139304795004	7.120877585840873E-4	7.120877585840872E-4	-3843.702682672756	0.0	-72.1079250646391
9437000	-3926.5514692767993	-74.67093557084827	-3851.880533705951	72.6146702900305	1921.3853297099695	262.9705194356811	31.729332731995758	15.696576335730018	0.2857203172203224	0.21893107479913537	0.25262284832612414	0.24272575965441648	7.674069782215798E-4	7.674069782215801E-4	-3851.880533705951	0.0	-69.78620987214374
9438000	-3922.9064220150576	-76.0524387805838	-3846.8539832344736	67.24558175818224	1926.7544182418178	269.85167792341184	27.972639129148465	16.484907725252427	0.2795371404375249	0.20952096265279413	0.25726988608561163	0.2536720108240677	7.95682499814411E-4	7.956824998144111E-4	-3846.8539832344736	0.0	-71.47258748058246
9439000	-3924.795047396442	-74.13316946930286	-3850.661877927139	60.511251519306924	1933.4887484806932	235.30916476809787	34.47813974538158	13.677022417778788	0.3014431574933319	0.21412456818669257	0.23275576289981179	0.2516765114201622	9.29293420984034E-4	9.292934209840341E-4	-3850.661877927139	0.0	-69.07582223445876
9440000	-3920.7087182307146	-73.48718998181168	-3847.221528248903	60.29875979150448	1933.7012402084956	235.78887154555193	26.5195996617812	15.241139227743714	0.2736748715097801	0.22190148710258875	0.2537238664259896	0.2506997749616399	8.942973737660299E-4	8.942973737660299E-4	-3847.221528248903	0.0	-69.12854829007816
9441000	-3925.0702681348107	-76.31871987744331	-3848.751548257367	62.2382650027659	1931.761734997234	247.7794998032827	37.45298876932865	18.889176822058914	0.27067942852352583	0.22017732158977377	0.25345061930666235	0.2556926305800364	8.758042224306097E-4	8.758042224306096E-4	-3848.751548257367	0.0	-70.33197315016898
9442000	-3930.6474199092577	-80.86721565432656	-3849.780204254931	79.02059624016111	1914.979403759839	320.1180625859971	40.333692180106716	16.50645110863685	0.2853511568221312	0.21779722675517574	0.25074976132387394	0.24610185509881746	6.395178915940142E-4	6.395178915940144E-4	-3849.780204254931	0.0	-75.2031375662809
9443000	-3923.396644921508	-76.0239041144988	-3847.3727408070094	73.21248015388906	1920.7875198461109	275.64932525565644	32.19251734256098	16.479237928858677	0.2853511568221312	0.22090460380423554	0.25074976132387394	0.24299447804975766	7.56003648161641E-4	7.56003648161641E-4	-3847.3727408070094	0.0	-71.00939104501543
